,mention,obj,prob,pmid
21378,benzylguanine,drug,0.9985,27391930
21379,SNAP,gene,0.8354,27391930
21380,scFv,gene,0.9736,27391930
21381,scFv,gene,0.9893,27391930
21382,SNAP,gene,0.9927,27391930
21383,scFvs,gene,0.9927,27391930
21384,SNAP,DNA,0.4775,27391930
21385,SNAP-tag,gene,0.7954,27391930
21386,anti-epidermal growth factor receptor antibody,gene,0.993,29441917
21387,Electrolyte disturbances,disease,0.9766,29441917
21388,cetuximab,gene,0.9814,29441917
21389,cmab,gene,0.9756,29441917
21390,panitumumab,gene,0.9736,29441917
21391,pmab,gene,0.977,29441917
21392,pmab,DNA,0.5493,29441917
21393,pmab,DNA,0.5063,29441917
21394,magnesium,drug,1.0,29441917
21395,potassium,drug,0.9995,29441917
21396,calcium,drug,0.9995,29441917
21397,Hypokalemia,disease,1.0,29441917
21398,Hypomagnesemia,disease,1.0,29441917
21399,hypokalemia,disease,1.0,29441917
21400,magnesium,drug,0.9995,29441917
21401,cmab,gene,0.592,29441917
21402,magnesium,drug,0.9995,29441917
21403,calcium,drug,0.9985,29441917
21404,cmab,gene,0.725,29441917
21405,pmab,gene,0.8022,29441917
21406,Panitumumab,gene,0.8555,27354619
21407,Irinotecan,drug,0.9736,27354619
21408,Cetuximab,gene,0.8984,27354619
21409,Irinotecan,drug,0.9844,27354619
21410,KRAS,gene,0.996,27354619
21411,Panitumumab,gene,0.856,27354619
21412,cetuximab,gene,0.884,27354619
21413,KRAS,DNA,0.571,27354619
21414,KRAS,gene,0.9966,27354619
21415,colorectal cancer,disease,0.9995,27354619
21416,mCRC,disease,0.999,27354619
21417,irinotecan,drug,0.991,27354619
21418,patients,species,0.937,27354619
21419,KRAS,gene,0.996,27354619
21420,mCRC,disease,0.513,27354619
21421,fluoropyrimidine,drug,0.996,27354619
21422,oxaliplatin,drug,1.0,27354619
21423,irinotecan,drug,0.999,27354619
21424,PATIENTS,species,0.9766,27354619
21425,patients,species,0.985,27354619
21426,panitumumab,gene,0.862,27354619
21427,cetuximab,gene,0.7847,27354619
21428,irinotecan,drug,0.99,27354619
21429,KRAS,DNA,0.6943,27354619
21430,KRAS,gene,0.995,27354619
21431,mCRC,disease,0.951,27354619
21432,fluoropyrimidine,drug,0.988,27354619
21433,oxaliplatin,drug,1.0,27354619
21434,irinotecan,drug,0.9995,27354619
21435,panitumumab,gene,0.9307,27354619
21436,irinotecan,drug,0.998,27354619
21437,cetuximab,gene,0.9263,27354619
21438,irinotecan,drug,0.9985,27354619
21439,panitumumab,gene,0.938,27354619
21440,irinotecan,drug,0.9976,27354619
21441,cetuximab,gene,0.8716,27354619
21442,irinotecan,drug,0.9966,27354619
21443,patients,species,0.9775,27354619
21444,panitumumab,gene,0.973,27354619
21445,irinotecan,drug,0.9976,27354619
21446,cetuximab,gene,0.9653,27354619
21447,irinotecan,drug,0.998,27354619
21448,panitumumab,gene,0.9395,27354619
21449,cetuximab,gene,0.8,27354619
21450,panitumumab,gene,0.884,27354619
21451,cetuximab,gene,0.806,27354619
21452,Panitumumab,gene,0.921,27354619
21453,irinotecan,drug,0.998,27354619
21454,cetuximab,gene,0.959,27354619
21455,irinotecan,drug,0.998,27354619
21456,Panitumumab,gene,0.837,27342247
21457,irinotecan,drug,0.999,27342247
21458,S-1,drug,0.9834,27342247
21459,IRIS,drug,0.823,27342247
21460,Irinotecan,drug,0.9976,27342247
21461,S-1,drug,0.994,27342247
21462,IRIS,drug,0.959,27342247
21463,fluoropyrimidine,drug,0.9883,27342247
21464,metastatic colorectal cancer,disease,1.0,27342247
21465,mCRC,disease,1.0,27342247
21466,patients,species,0.9893,27342247
21467,IRIS,drug,0.989,27342247
21468,EGFR,gene,0.6587,27342247
21469,panitumumab,gene,0.8735,27342247
21470,wild-type KRAS,gene,0.76,27342247
21471,mCRC,disease,0.988,27342247
21472,patients,species,0.972,27342247
21473,wild,gene,0.562,27342247
21474,mCRC,disease,0.996,27342247
21475,mCRC,disease,0.998,27342247
21476,Patients,species,0.967,27342247
21477,panitumumab,gene,0.8936,27342247
21478,irinotecan,drug,0.991,27342247
21479,patients,species,0.9863,27342247
21480,patients,species,0.9854,27342247
21481,diarrhea,disease,1.0,27342247
21482,acne-like rash,disease,1.0,27342247
21483,neutropenia,disease,1.0,27342247
21484,patients,species,0.982,27342247
21485,IRIS,drug,0.5605,27342247
21486,panitumumab,gene,0.905,27342247
21487,patients,species,0.948,27342247
21488,wild-type KRAS,gene,0.894,27342247
21489,mCRC,disease,0.7476,27342247
21490,wild-type KRAS,gene,0.8613,27342247
21491,mCRC,disease,0.996,27342247
21492,Panitumumab,gene,0.811,27340049
21493,Gemcitabine,drug,0.9995,27340049
21494,Carboplatin,drug,0.9995,27340049
21495,Women,species,0.933,27340049
21496,Triple-negative breast cancer,disease,1.0,27340049
21497,TNBC,disease,1.0,27340049
21498,epidermal growth factor receptor,gene,0.9985,27340049
21499,EGFR,gene,0.995,27340049
21500,tumors,disease,1.0,27340049
21501,panitumumab,gene,0.8853,27340049
21502,gemcitabine,drug,0.9995,27340049
21503,carboplatin,drug,0.999,27340049
21504,TNBC,disease,0.767,27340049
21505,PATIENTS,species,0.9536,27340049
21506,women,species,0.894,27340049
21507,Patients,species,0.966,27340049
21508,gemcitabine,drug,0.9985,27340049
21509,carboplatin,drug,0.9976,27340049
21510,panitumumab,gene,0.7725,27340049
21511,"phosphatidylinositol-4,5-bisphosphate",drug,0.998,27340049
21512,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",gene,0.99,27340049
21513,p53,gene,0.995,27340049
21514,tensin homolog,gene,0.994,27340049
21515,EGFR,gene,0.9854,27340049
21516,women,species,0.9727,27340049
21517,rash,disease,0.998,27340049
21518,patients,species,0.991,27340049
21519,fatigue,disease,0.9985,27340049
21520,patients,species,0.991,27340049
21521,neutropenia,disease,1.0,27340049
21522,patients,species,0.9907,27340049
21523,febrile neutropenia,disease,1.0,27340049
21524,thrombocytopenia,disease,1.0,27340049
21525,patients,species,0.9834,27340049
21526,panitumumab,gene,0.9453,27340049
21527,panitumumab,gene,0.9277,27340049
21528,gemcitabine,drug,0.9995,27340049
21529,carboplatin,drug,0.9995,27340049
21530,patients,species,0.9854,27340049
21531,TNBC,cell_type,0.5635,27340049
21532,TNBC,disease,0.951,27340049
21533,panitumumab,gene,0.904,27335026
21534,cisplatin,drug,0.999,27335026
21535,gemcitabine,drug,0.999,27335026
21536,biliary tract cancer,disease,1.0,27335026
21537,KRAS,gene,0.6963,27335026
21538,advanced biliary tract cancer,disease,1.0,27335026
21539,panitumumab,gene,0.8223,27335026
21540,KRAS,gene,0.5967,27335026
21541,cisplatin,drug,0.9995,27335026
21542,gemcitabine,drug,0.9985,27335026
21543,panitumumab,gene,0.797,27335026
21544,CA19,gene,0.9604,27335026
21545,rash,disease,1.0,27335026
21546,fatigue,disease,0.999,27335026
21547,hypomagnesemia,disease,1.0,27335026
21548,advanced biliary tract,disease,0.936,27335026
21549,cancer,disease,0.978,27335026
21550,panitumumab,gene,0.9155,27335026
21551,gemcitabine,drug,0.999,27335026
21552,cisplatin,drug,0.9995,27335026
21553,KRAS wild-type cancers,disease,0.9995,27335026
21554,KRAS,gene,0.992,27335026
21555,EGFR,gene,0.833,27335026
21556,MET,gene,0.4937,27325282
21557,EGFR,gene,0.996,27325282
21558,BRAF,gene,0.9946,27325282
21559,EGFR,gene,0.994,27325282
21560,MET,gene,0.9946,27325282
21561,BRAF-Mutated Colorectal Cancer,disease,0.9736,27325282
21562,BRAF,gene,0.8354,27325282
21563,metastatic,disease,0.7666,27325282
21564,BRAF-mutated colorectal cancer,disease,0.989,27325282
21565,BRAF,gene,0.7925,27325282
21566,EGFR,gene,0.9956,27325282
21567,BRAF,gene,0.995,27325282
21568,panitumumab,gene,0.8613,27325282
21569,vemurafenib,drug,0.9893,27325282
21570,Pre,cell_line,0.516,27325282
21571,Pre-existing cells,cell_type,0.7075,27325282
21572,MET gene,gene,0.7764,27325282
21573,tumor,disease,0.9995,27325282
21574,MET,gene,0.788,27325282
21575,BRAF-mutated colorectal cancer cells,cell_line,0.8955,27325282
21576,BRAF-mutated,cell_type,0.522,27325282
21577,BRAF,gene,0.9966,27325282
21578,colorectal cancer cells,cell_type,0.622,27325282
21579,colorectal cancer,disease,0.9976,27325282
21580,MET,gene,0.518,27325282
21581,panitumumab,gene,0.842,27325282
21582,vemurafenib,drug,0.989,27325282
21583,BRAF,gene,0.9946,27325282
21584,MET,gene,0.995,27325282
21585,ALK,gene,0.997,27325282
21586,MET,gene,0.998,27325282
21587,crizotinib,drug,0.9985,27325282
21588,vemurafenib,drug,0.9956,27325282
21589,MET,gene,0.922,27325282
21590,BRAF,gene,0.6147,27325282
21591,MET,gene,0.6,27325282
21592,EGFR,gene,0.991,27325282
21593,BRAF,gene,0.998,27325282
21594,BRAF-mutated,disease,0.997,27325282
21595,BRAF,gene,0.5356,27325282
21596,colorectal cancer,disease,0.8247,27325282
21597,EGFR,gene,0.9956,27325282
21598,MET,gene,0.997,27325282
21599,BRAF,gene,0.994,27325282
21600,MET,gene,0.9956,27325282
21601,NK Cells,cell_type,0.9146,27314237
21602,Cetuximab,gene,0.9414,27314237
21603,Tumor,disease,0.9805,27314237
21604,RAS Mutant,gene,0.9937,27314237
21605,Natural Killer (NK) cells,cell_type,0.92,27314237
21606,tumor,disease,1.0,27314237
21607,hematological malignancies,disease,1.0,27314237
21608,NK cell,cell_type,0.883,27314237
21609,solid tumors,disease,1.0,27314237
21610,Epidermal Growth Factor Receptor,gene,0.999,27314237
21611,EGFR,gene,0.9927,27314237
21612,cetuximab,gene,0.656,27314237
21613,panitumumab,gene,0.693,27314237
21614,metastatic colorectal cancer,disease,0.995,27314237
21615,mCRC,disease,0.995,27314237
21616,RAS gene,gene,0.992,27314237
21617,tumors,disease,1.0,27314237
21618,anti-EGFR mAb,gene,0.8823,27314237
21619,NK cells,cell_type,0.9243,27314237
21620,tumor cells,cell_type,0.757,27314237
21621,tumor,disease,1.0,27314237
21622,IgG1 mAbs,gene,0.992,27314237
21623,Fc receptors,gene,0.993,27314237
21624,CD16,gene,0.992,27314237
21625,FcRIIIa,gene,0.7773,27314237
21626,activated Peripheral Blood NK cells,cell_type,0.7974,27314237
21627,PBNK,cell_type,0.7456,27314237
21628,anti-EGFR mAbs,gene,0.9834,27314237
21629,EGFR+/- cancer cell lines,cell_line,0.7485,27314237
21630,EGFR+,gene,0.9897,27314237
21631,cancer,disease,0.942,27314237
21632,RAS,DNA,0.7393,27314237
21633,RAS mutations,gene,0.878,27314237
21634,colon cancer,disease,1.0,27314237
21635,cell lines,cell_line,0.8105,27314237
21636,COLO320,cell_line,0.873,27314237
21637,Caco-2,cell_line,0.885,27314237
21638,SW620,cell_line,0.8794,27314237
21639,SW480,cell_line,0.889,27314237
21640,HT-29,cell_line,0.902,27314237
21641,PBNK cells,cell_type,0.863,27314237
21642,tumor cells,cell_line,0.654,27314237
21643,tumor cells,cell_type,0.866,27314237
21644,tumor,disease,0.9985,27314237
21645,EGFR,gene,0.997,27314237
21646,RAS,gene,0.9956,27314237
21647,BRAF,DNA,0.7637,27314237
21648,BRAF,gene,0.997,27314237
21649,Cetuximab,gene,0.826,27314237
21650,NK cells,cell_type,0.9243,27314237
21651,EGFR+ tumor cells,cell_line,0.866,27314237
21652,EGFR,gene,0.982,27314237
21653,tumor cells,cell_type,0.5547,27314237
21654,tumor,disease,0.98,27314237
21655,RASwt,gene,0.986,27314237
21656,RASmut,cell_line,0.464,27314237
21657,RASmut,gene,0.9824,27314237
21658,BRAFmut,gene,0.987,27314237
21659,CD16,gene,0.9956,27314237
21660,EGFR,cell_line,0.824,27314237
21661,EGFR,gene,0.992,27314237
21662,NK cell,cell_type,0.7686,27314237
21663,cetuximab,gene,0.7104,27314237
21664,RAS,gene,0.989,27314237
21665,BRAF,gene,0.991,27314237
21666,mCRC,disease,0.9985,27314237
21667,patients,species,0.9897,27314237
21668,panitumumab,gene,0.953,27313739
21669,irinotecan,drug,0.9946,27313739
21670,colorectal cancer,disease,0.862,27313739
21671,panitumumab,gene,0.961,27313739
21672,irinotecan,drug,0.9873,27313739
21673,metastatic colorectal cancer,disease,1.0,27313739
21674,mCRC,disease,1.0,27313739
21675,mCRC,disease,0.9614,27313739
21676,mCRC,disease,0.999,27313739
21677,wild-type KRAS,gene,0.6484,27313739
21678,fluoropyrimidine,drug,0.9985,27313739
21679,oxaliplatin,drug,0.9995,27313739
21680,irinotecan,drug,0.998,27313739
21681,Panitumumab,gene,0.91,27313739
21682,irinotecan,drug,0.992,27313739
21683,skin,disease,0.7505,27313739
21684,minocycline,drug,0.9956,27313739
21685,irinotecan,drug,0.9946,27313739
21686,irinotecan,drug,0.9937,27313739
21687,irinotecan,drug,0.9956,27313739
21688,acne-like rash,disease,1.0,27313739
21689,panitumumab,gene,0.942,27313739
21690,irinotecan,drug,0.99,27313739
21691,mCRC,disease,0.9995,27313739
21692,KRAS,gene,0.681,27313739
21693,irinotecan,drug,0.996,27313739
21694,panitumumab,gene,0.87,27313739
21695,circulating tumor cells,cell_type,0.9346,27311775
21696,colorectal cancer,disease,1.0,27311775
21697,KRAS,DNA,0.8525,27311775
21698,KRAS mutations,gene,0.805,27311775
21699,colorectal cancer,disease,1.0,27311775
21700,CRC,disease,1.0,27311775
21701,KRAS,gene,0.738,27311775
21702,EGFR-,gene,0.9956,27311775
21703,panitumumab,gene,0.761,27311775
21704,tumor tissues,cell_type,0.6265,27311775
21705,tumor,disease,1.0,27311775
21706,KRAS,gene,0.8037,27311775
21707,Circulating tumor cells,cell_type,0.9185,27311775
21708,CTCs,cell_type,0.8525,27311775
21709,tumor,disease,0.9995,27311775
21710,CTCs,cell_type,0.8413,27311775
21711,KRAS,gene,0.859,27311775
21712,KRAS mutant cell,cell_line,0.7,27311775
21713,KRAS,gene,0.98,27311775
21714,CTCs,cell_type,0.81,27311775
21715,CRC,disease,1.0,27311775
21716,KRAS,gene,0.71,27311775
21717,KRAS codon 12/13,DNA,0.773,27311775
21718,KRAS codon 12/13 mutant,gene,0.9473,27311775
21719,KRAS,DNA,0.814,27311775
21720,KRAS mutant,gene,0.963,27311775
21721,KRAS,gene,0.8125,27311775
21722,formalin,drug,0.9897,27311775
21723,CTCs,cell_type,0.8267,27311775
21724,tumor,disease,0.9893,27311775
21725,KRAS,DNA,0.8755,27311775
21726,KRAS mutations,gene,0.9746,27311775
21727,CTCs,cell_type,0.7847,27311775
21728,CRC,disease,1.0,27311775
21729,tumor,disease,1.0,27311775
21730,tumor,disease,1.0,27311775
21731,nivolumab,gene,0.5938,27310175
21732,anti-programmed death (PD)1 IgG4 antibody,gene,0.9736,27310175
21733,cancer,disease,1.0,27310175
21734,nivolumab,gene,0.6772,27310175
21735,nivolumab,gene,0.65,27310175
21736,Fc,gene,,27310175
21737,IgGs,gene,0.9897,27310175
21738,tocilizumab,gene,0.961,27310175
21739,IgG1,gene,0.997,27310175
21740,panitumumab,gene,0.927,27310175
21741,IgG2,gene,0.997,27310175
21742,aglyco-IgG1,gene,0.9956,27310175
21743,IgG Fc subclasses,gene,0.8813,27310175
21744,IgG1,gene,0.9956,27310175
21745,aglyco-IgG1,gene,0.9937,27310175
21746,IgG2,gene,0.9976,27310175
21747,IgG4,gene,0.9956,27310175
21748,nivolumab,gene,0.6934,27310175
21749,mannitol,drug,0.977,27310175
21750,human IgG4,gene,0.8975,27310175
21751,human,species,0.995,27310175
21752,Colon Cancer,disease,1.0,27273467
21753,Epidermal growth factor receptor,gene,0.998,27272412
21754,metastatic anal cancer,disease,1.0,27272412
21755,Metastatic squamous cell carcinoma,disease,0.932,27272412
21756,SCCA,disease,1.0,27272412
21757,anal cancer,disease,0.9995,27272412
21758,cisplatin,drug,0.9995,27272412
21759,5-fluorouracil,drug,0.999,27272412
21760,cisplatin,drug,0.9995,27272412
21761,Epidermal growth factor receptor,gene,0.9985,27272412
21762,EGFR,gene,0.995,27272412
21763,SCCA,disease,1.0,27272412
21764,anal cancer,disease,0.983,27272412
21765,EGFR,gene,0.9907,27272412
21766,metastatic SCCA anal cancer,disease,0.991,27272412
21767,patients,species,0.99,27272412
21768,EGFR monoclonal,gene,0.893,27272412
21769,metastatic disease,disease,0.7944,27272412
21770,patients,species,0.985,27272412
21771,patients,species,0.96,27272412
21772,EGFR monoclonal,gene,0.885,27272412
21773,cetuximab,gene,0.9414,27272412
21774,panitumumab,gene,0.9087,27272412
21775,fluoropyrimidine,drug,0.9976,27272412
21776,platinum,drug,0.999,27272412
21777,carboplatin,drug,0.9995,27272412
21778,paclitaxel,drug,0.999,27272412
21779,cisplatin,drug,0.9995,27272412
21780,vinorelbine,drug,0.999,27272412
21781,patients,species,0.9673,27272412
21782,metastatic anal cancer,disease,1.0,27272412
21783,EGFR,gene,0.729,27272412
21784,metastatic SCCA anal cancer,disease,0.9976,27272412
21785,patient,species,0.9927,27272412
21786,cetuximab,gene,0.9077,27272412
21787,panitumumab,gene,0.884,27272412
21788,EGFR,gene,0.9907,27272412
21789,SCCA anal cancer,disease,0.988,27272412
21790,Metastatic Colorectal Cancer,disease,1.0,27220786
21791,metastatic colorectal cancer,disease,0.9995,27220786
21792,bevacizumab,gene,0.8613,27220786
21793,EGFR,gene,0.975,27220786
21794,bevacizumab,gene,0.9062,27220786
21795,erlotinib,drug,0.9834,27220786
21796,Dabrafenib,drug,0.999,27220786
21797,panitumumab,gene,0.8755,27220786
21798,trametinib,drug,0.9985,27220786
21799,encorafenib,drug,0.998,27220786
21800,cetuximab,gene,0.926,27220786
21801,alpelisib,drug,0.997,27220786
21802,BRAF,DNA,0.535,27220786
21803,BRAF mutant-type tumors,disease,0.66,27220786
21804,BRAF mutant,gene,0.7676,27220786
21805,panitumumab,gene,0.6025,27220786
21806,trametinib,drug,0.9937,27220786
21807,EGFR,gene,0.961,27220786
21808,KRAS,gene,0.694,27220786
21809,NRAS,gene,0.7334,27220786
21810,tumors,disease,0.4036,27220786
21811,trastuzumab,gene,0.9814,27220786
21812,lapatinib,drug,0.9966,27220786
21813,HER2,gene,0.997,27220786
21814,irinotecan,drug,0.9985,27220786
21815,cetuximab,gene,0.5215,27220786
21816,tivantinib,drug,0.9966,27220786
21817,irinotecan,drug,0.999,27220786
21818,cetuximab,gene,0.7324,27220786
21819,MET,gene,0.5903,27220786
21820,metastatic colorectal cancer,disease,0.999,27220786
21821,Advanced Rectal Cancer,disease,1.0,27210100
21822,advanced colon cancer,disease,1.0,27210100
21823,panitumumab,gene,0.859,27210100
21824,patient,species,0.9766,27210100
21825,man,species,0.9126,27210100
21826,type 2 colon cancer of the rectum,disease,0.9995,27210100
21827,rectal cancer,disease,1.0,27210100
21828,rectal cancer,disease,1.0,27210100
21829,panitumumab,gene,0.584,27210100
21830,rectal cancer,disease,1.0,27210100
21831,tubular adenocarcinoma,disease,1.0,27210100
21832,tub2-,cell_line,0.787,27210100
21833,mFOLFOX6,drug,0.81,27210100
21834,patient,species,0.9844,27210100
21835,panitumumab,gene,0.708,27210100
21836,advanced colon cancer,disease,1.0,27210100
21837,head and neck cancer,disease,1.0,27167827
21838,cancer,disease,0.9976,27167827
21839,panitumumab,gene,0.979,27167827
21840,Pan,gene,0.7495,27167827
21841,tumor,disease,0.9995,27167827
21842,human-,cell_type,0.4536,27167827
21843,cancer,disease,0.999,27167827
21844,mouse,species,0.958,27167827
21845,tumor,disease,0.926,27167827
21846,post,DNA,0.6313,27167827
21847,Mice,species,0.851,27167827
21848,tumor,disease,0.904,27167827
21849,tumor,disease,0.999,27167827
21850,epidermal growth factor receptor,gene,0.998,27167827
21851,EGFR,gene,0.9907,27167827
21852,SCCHN,disease,0.9995,27167827
21853,ATP,drug,0.7627,27167827
21854,EGFR,gene,0.992,27167827
21855,tumor,disease,0.7446,27167827
21856,Colorectal Cancer,disease,1.0,27165728
21857,HER2,gene,0.984,27165728
21858,HER2,gene,0.9336,27165728
21859,trastuzumab,gene,0.974,27165728
21860,lapatinib,drug,0.9976,27165728
21861,KRAS,gene,0.4924,27165728
21862,HER2,gene,0.9927,27165728
21863,metastatic colorectal cancer,disease,0.9995,27165728
21864,EGFR,gene,0.99,27165728
21865,cetuximab,gene,0.708,27165728
21866,panitumumab,gene,0.8467,27165728
21867,HER2,gene,0.9966,27165728
21868,panitumumab,gene,0.8843,27144068
21869,wild,DNA,0.627,27144068
21870,wild-type KRAS exon 2,gene,0.9272,27144068
21871,metastatic colorectal cancer,disease,0.995,27144068
21872,Panitumumab,gene,0.9536,27144068
21873,colorectal cancer,disease,1.0,27144068
21874,CRC,disease,1.0,27144068
21875,metastatic colorectal cancer,disease,1.0,27144068
21876,mCRC,disease,1.0,27144068
21877,panitumumab,gene,0.8164,27144068
21878,KRAS exon 2,gene,0.554,27144068
21879,mCRC,disease,0.872,27144068
21880,panitumumab,gene,0.763,27144068
21881,skin rash,disease,1.0,27144068
21882,Panitumumab,gene,0.609,27144068
21883,CRC,disease,0.621,27144068
21884,EGFR-specific,gene,0.751,27135741
21885,cetuximab,gene,0.5024,27135741
21886,Cetuximab,gene,0.8477,27135741
