,mention,obj,prob,pmid
20160,Cas9,gene,0.955,32884147
20161,guide RNA,RNA,0.8354,32884147
20162,gRNA,RNA,0.788,32884147
20163,5' end,DNA,0.7803,32884147
20164,Cas9 protein,gene,0.9824,32884147
20165,CRISPR,DNA,0.701,32884147
20166,heterochromatin protein 1,gene,0.9976,32884147
20167,HP1a,gene,0.996,32884147
20168,Krppel-associated box,gene,0.9985,32884147
20169,KRAB,gene,0.998,32884147
20170,MS2 coat,gene,0.995,32884147
20171,gRNA aptamer,RNA,0.538,32884147
20172,CRISPR complex,gene,0.851,32884147
20173,truncated gRNAs,RNA,0.5938,32884147
20174,Myeloid differentiation primary response 88 (Myd88) gene,DNA,0.8857,32884147
20175,Myeloid differentiation primary response 88,gene,0.992,32884147
20176,Myd88,gene,0.997,32884147
20177,Myd88,gene,0.996,32884147
20178,Cas9,gene,0.986,32884147
20179,mice,species,0.9116,32884147
20180,Myd88,gene,0.9897,32884147
20181,MS2-HP1a-KRAB cassette,DNA,0.6,32884147
20182,MS2,gene,0.9966,32884147
20183,HP1a,gene,0.9995,32884147
20184,KRAB,gene,0.9976,32884147
20185,TNF-,gene,0.979,32884147
20186,ICAM-1,gene,0.911,32884147
20187,Myd88,gene,0.9927,32884147
20188,immunoglobulin G,gene,0.992,32884147
20189,IgG,gene,0.9976,32884147
20190,AAV2,species,0.4832,32884147
20191,IgG,gene,0.9946,32884147
20192,proprotein convertase subtilisin/kexin type 9,gene,0.9897,32884147
20193,PCSK9,gene,0.997,32884147
20194,cholesterol,drug,0.9795,32884147
20195,Myd88,gene,0.9966,32884147
20196,septicaemia,disease,1.0,32884147
20197,Cas9,gene,0.982,32884147
20198,mice,species,0.935,32884147
20199,septicaemia,disease,1.0,32884147
20200,endogenous Myd88,gene,0.987,32884147
20201,septicaemia,disease,0.9995,32884147
20202,Myd88 transcript,gene,0.9927,32884147
20203,CRISPR-based synthetic repressor,DNA,0.726,32884147
20204,cancer,disease,1.0,32879468
20205,cancer,disease,0.9995,32879468
20206,cancer,disease,0.973,32879468
20207,hepatocyte-intrinsic cell cycle-related kinase,gene,0.997,32879468
20208,CCRK,gene,0.9956,32879468
20209,chronic liver diseases,disease,0.9995,32879468
20210,cancer,disease,1.0,32879468
20211,immunosuppressive,cell_type,0.474,32879468
20212,CCRK,gene,0.991,32879468
20213,B16F10,cell_line,0.695,32879468
20214,MC38,cell_line,0.7495,32879468
20215,colorectal cancer,disease,0.9976,32879468
20216,CRC,disease,1.0,32879468
20217,polymorphonuclear-myeloid-derived suppressor cells,cell_type,0.497,32879468
20218,PMN-MDSCs,cell_type,0.855,32879468
20219,natural killer T (NKT) cells,cell_type,0.803,32879468
20220,PMN,cell_line,0.5435,32879468
20221,PMN-MDSCs,cell_type,0.939,32879468
20222,CCRK,gene,0.989,32879468
20223,mice,species,0.96,32879468
20224,NKT cell,cell_type,0.667,32879468
20225,NKT,gene,0.555,32879468
20226,interferon gamma,gene,0.994,32879468
20227,melanoma,disease,1.0,32879468
20228,CRC,disease,1.0,32879468
20229,CCRK,gene,0.997,32879468
20230,nuclear factor-kappa B,gene,0.988,32879468
20231,NF-B,gene,0.9966,32879468
20232,PMN,cell_type,0.739,32879468
20233,MDSC,cell_type,0.5063,32879468
20234,CXCL1,gene,0.99,32879468
20235,liver,cell_type,0.5063,32879468
20236,CCRK,gene,0.9946,32879468
20237,mice,species,0.9683,32879468
20238,CRC liver metastasis,disease,0.999,32879468
20239,patients,species,0.989,32879468
20240,CCRK,gene,0.995,32879468
20241,NF-B,gene,0.998,32879468
20242,CXCL1,gene,0.993,32879468
20243,PMN,cell_line,0.7314,32879468
20244,PMN-MDSCs,cell_type,0.602,32879468
20245,NKT cells,cell_type,0.7134,32879468
20246,hepatic CCRK,gene,0.9507,32879468
20247,liver metastasis,disease,0.995,32879468
20248,Pediatric Acute Leukemias,disease,1.0,32872391
20249,pediatric leukemia,disease,1.0,32872391
20250,childhood leukemias,disease,1.0,32872391
20251,cancer,disease,1.0,32872391
20252,acute lymphoblastic leukemia,disease,1.0,32872391
20253,ALL,disease,1.0,32872391
20254,acute myeloid leukemia,disease,1.0,32872391
20255,AML,disease,1.0,32872391
20256,ALL,disease,0.6577,32872391
20257,AML,disease,0.9995,32872391
20258,GSPT1,gene,0.993,32865967
20259,Cereblon,gene,0.997,32865967
20260,CRBN,gene,0.996,32865967
20261,E3 ligase adapter protein,gene,0.909,32865967
20262,imide,drug,0.9985,32865967
20263,thalidomide,drug,0.999,32865967
20264,lenalidomide,drug,0.999,32865967
20265,pomalidomide,drug,0.997,32865967
20266,CRBN,gene,0.958,32865967
20267,imide,drug,0.9766,32865967
20268,CRBN,gene,0.992,32865967
20269,heterocyclic scaffold,DNA,0.6426,32865967
20270,CRBN,gene,0.995,32865967
20271,multiple myeloma cell line MM1,cell_line,0.911,32865967
20272,multiple myeloma,disease,0.9985,32865967
20273,GSPT1,gene,0.9883,32865967
20274,acute myeloid leukemia,disease,1.0,32865967
20275,CRBN,gene,0.9956,32865967
20276,GSPT1,gene,0.994,32865967
20277,hydrogen,drug,0.9966,32865967
20278,pyrimidine,drug,0.997,32865967
20279,CRBN,gene,0.993,32865967
20280,Legionella-Infected Macrophages,cell_type,0.6978,32841604
20281,Legionella,species,0.6504,32841604
20282,Myeloid Cells,cell_type,0.812,32841604
20283,Alveolar macrophages,cell_type,0.775,32841604
20284,immune cells,cell_type,0.86,32841604
20285,macrophage,cell_type,0.6934,32841604
20286,Legionella pneumophila,species,0.975,32841604
20287,infected macrophages,cell_type,0.827,32841604
20288,Legionella-infected macrophages,cell_line,0.627,32841604
20289,Legionella,species,0.654,32841604
20290,-infected macrophages,cell_type,0.6,32841604
20291,interleukin-1,gene,0.9946,32841604
20292,IL-1,gene,0.996,32841604
20293,monocytes,cell_type,0.4575,32841604
20294,IL-1,gene,0.992,32841604
20295,IL-1,gene,0.974,32841604
20296,granulocyte-macrophage colony-stimulating factor,gene,0.999,32841604
20297,GM-CSF,gene,0.9985,32841604
20298,GM-CSF,gene,0.998,32841604
20299,recruited monocytes,cell_line,0.8057,32841604
20300,monocytes,cell_type,0.557,32841604
20301,TLR,gene,0.811,32841604
20302,alveolar macrophages,cell_type,0.4497,32841604
20303,monocytes,cell_type,0.897,32841604
20304,Cancer,disease,0.997,32823961
20305,Immunosuppressive Myeloid Cells,cell_line,0.9146,32823961
20306,Cancer,disease,1.0,32823961
20307,chronic inflammatory,disease,0.8896,32823961
20308,immune cells,cell_type,0.883,32823961
20309,tumor,disease,0.9985,32823961
20310,tumoral,disease,0.921,32823961
20311,cancer,disease,1.0,32823961
20312,patients,species,0.99,32823961
20313,amino acids,drug,0.9995,32823961
20314,glucose,drug,1.0,32823961
20315,fatty acids,drug,0.9995,32823961
20316,proliferating cancer cells,cell_line,0.878,32823961
20317,cancer,disease,0.9697,32823961
20318,immune cells,cell_type,0.92,32823961
20319,innate and adaptive immune cells,cell_type,0.6846,32823961
20320,cancer,disease,1.0,32823961
20321,myeloid cell,cell_type,0.8555,32823961
20322,Philadelphia Chromosome-Positive Leukemia,disease,1.0,32806528
20323,Lymphoid Lineage,cell_type,0.8237,32806528
20324,Myeloid,cell_line,0.4941,32806528
20325,Myeloid Lineage,cell_type,0.8623,32806528
20326,Philadelphia chromosome,cell_type,0.548,32806528
20327,Philadelphia,disease,0.9995,32806528
20328,Ph,cell_line,0.4912,32806528
20329,breakpoint cluster region (BCR) gene,DNA,0.9287,32806528
20330,breakpoint cluster region,gene,0.998,32806528
20331,BCR,gene,0.9814,32806528
20332,chromosome 9,DNA,0.7046,32806528
20333,ABL proto-oncogene 1,gene,0.997,32806528
20334,ABL1,gene,0.999,32806528
20335,chromosome 22,DNA,0.9146,32806528
20336,fusion gene,DNA,0.7427,32806528
20337,BCR,gene,0.9976,32806528
20338,-ABL1,DNA,0.8945,32806528
20339,ABL1,gene,0.9956,32806528
20340,tyrosine,drug,0.996,32806528
20341,tyrosine kinase,gene,0.9844,32806528
20342,leukemia,disease,1.0,32806528
20343,BCR gene,gene,0.994,32806528
20344,BCR,gene,0.9985,32806528
20345,ABL1,gene,0.998,32806528
20346,p210,gene,0.9604,32806528
20347,p190,gene,0.9165,32806528
20348,P210 isoform,gene,0.994,32806528
20349,chronic myeloid leukemia,disease,1.0,32806528
20350,CML,disease,1.0,32806528
20351,p190 isoform,gene,0.9897,32806528
20352,Ph-positive B cell,cell_line,0.985,32806528
20353,Ph-positive B cell acute lymphoblastic leukemia,disease,0.998,32806528
20354,Ph,gene,,32806528
20355,Ph+ B-ALL,cell_line,0.7446,32806528
20356,Ph,disease,1.0,32806528
20357,Ph+,gene,0.924,32806528
20358,B-ALL,disease,0.9805,32806528
20359,CML,disease,0.994,32806528
20360,Ph+ B,cell_line,0.733,32806528
20361,patients,species,0.9927,32806528
20362,tyrosine,drug,0.957,32806528
20363,tyrosine kinase,gene,0.917,32806528
20364,BCR,gene,0.998,32806528
20365,ABL1,gene,0.9946,32806528
20366,CML,disease,0.9946,32806528
20367,patients,species,0.994,32806528
20368,Ph+ B-ALL,cell_line,0.4934,32806528
20369,Ph,cell_type,0.8066,32806528
20370,Ph+,gene,0.9053,32806528
20371,B-ALL,disease,0.993,32806528
20372,CML,disease,1.0,32806528
20373,Ph+ B-ALL,cell_line,0.7144,32806528
20374,Ph,disease,,32806528
20375,B-ALL,disease,0.9204,32806528
20376,BCR,gene,,32806528
20377,ABL1,gene,0.998,32806528
20378,genetic lesions,disease,0.994,32806528
20379,Ph+ B-ALL,cell_line,0.735,32806528
20380,Ph+,disease,0.8867,32806528
20381,Ph,gene,0.998,32806528
20382,B-ALL,disease,0.9463,32806528
20383,CML,disease,1.0,32806528
20384,Ph+ B-ALL,cell_line,0.578,32806528
20385,Ph,disease,,32806528
20386,B,cell_type,,32806528
20387,B-ALL,disease,0.988,32806528
20388,IL-1,gene,0.9854,32778760
20389,IRAK2,gene,0.9927,32778760
20390,adipocytes,cell_type,0.8794,32778760
20391,Chronic inflammation,disease,0.9985,32778760
20392,obesity,disease,1.0,32778760
20393,interleukin-1,gene,0.972,32778760
20394,IL-1,gene,0.994,32778760
20395,IL-1R,gene,0.99,32778760
20396,MyD88,gene,0.998,32778760
20397,IRAK2,gene,0.999,32778760
20398,PHB,gene,0.999,32778760
20399,OPA1,gene,0.999,32778760
20400,adipocytes,cell_type,0.8613,32778760
20401,obesity,disease,1.0,32778760
20402,IL-1,gene,0.9746,32778760
20403,IRAK2 Myddosome,gene,0.818,32778760
20404,TOM20,gene,0.9727,32778760
20405,TIMM50,gene,0.9395,32778760
20406,IRAK2,gene,0.9976,32778760
20407,fatty acid,drug,0.998,32778760
20408,MyD88 or IRAK2 deficiency,disease,0.749,32778760
20409,MyD88,gene,0.9766,32778760
20410,IRAK2,gene,0.9717,32778760
20411,insulin,gene,0.9956,32778760
20412,adipocyte,cell_type,0.8335,32778760
20413,IRAK2 kinase,gene,0.935,32778760
20414,metabolic diseases,disease,1.0,32778760
20415,IRAK2,gene,0.998,32778760
20416,PHB1,gene,0.9956,32778760
20417,OPA1,gene,0.993,32778760
20418,IL-1,gene,0.9746,32778760
20419,IRAK2,gene,0.9976,32778760
20420,patients,species,0.948,32778760
20421,obesity,disease,1.0,32778760
20422,myeloid cells,cell_line,0.925,32759274
20423,endothelial cells,cell_type,0.886,32759274
20424,retinal myeloid cells,cell_type,0.888,32759274
20425,macrophages,cell_type,0.8213,32759274
20426,microglia,cell_type,0.6445,32759274
20427,endothelial cells,cell_type,0.5444,32759274
20428,ECs,cell_type,0.885,32759274
20429,macrophages,cell_type,0.776,32759274
20430,microglia,cell_type,0.8384,32759274
20431,pathological retinal angiogenesis-associated glycolytic macrophages/microglia,cell_type,0.528,32759274
20432,PRAGMs,cell_line,0.6274,32759274
20433,PRAGMs,cell_type,0.674,32759274
20434,bone marrow-derived macrophages,cell_line,0.8984,32759274
20435,bone marrow,cell_type,0.7915,32759274
20436,-derived macrophages,cell_type,0.834,32759274
20437,lactate,drug,0.993,32759274
20438,hypoxic retinal ECs,cell_type,0.5366,32759274
20439,6-phosphofructo-2-kinase,gene,0.9976,32759274
20440,"fructose-2, 6-bisphosphatase",gene,0.9927,32759274
20441,PFKFB3,gene,0.9966,32759274
20442,Pfkfb3,gene,0.9946,32759274
20443,myeloid,cell_line,0.9297,32759274
20444,macrophages,cell_type,0.4458,32759274
20445,microglia,cell_type,0.753,32759274
20446,EC,cell_type,0.584,32759274
20447,mouse,species,0.9253,32759274
20448,oxygen,drug,1.0,32759274
20449,proliferative retinopathy,disease,0.996,32759274
20450,hyperglycolytic macrophages,cell_type,0.8003,32759274
20451,microglia,cell_type,0.679,32759274
20452,acetyl-coenzyme A,drug,0.9985,32759274
20453,histone,gene,0.965,32759274
20454,PRAGM-related gene,gene,0.931,32759274
20455,macrophages,cell_type,,32759274
20456,microglia,cell_type,0.6562,32759274
20457,macrophages,cell_type,0.5435,32759274
20458,microglia,cell_type,0.6436,32759274
20459,ECs,cell_type,0.6406,32759274
20460,MLL,gene,0.9604,32733069
20461,tumor,disease,1.0,32733069
20462,MLL,disease,1.0,32733069
20463,chromosomal translocations,DNA,0.469,32733069
20464,leukemia,disease,1.0,32733069
20465,leukemogenesis,disease,0.7114,32733069
20466,MLL,DNA,0.536,32733069
20467,MLL fusions,gene,0.9976,32733069
20468,tumor,disease,0.9985,32733069
20469,cancer,disease,1.0,32733069
20470,MLL-rearranged xenografts,cell_line,0.7397,32733069
20471,MLL,gene,0.5215,32733069
20472,MLL leukemic cells,cell_type,0.465,32733069
20473,MLL,disease,0.998,32733069
20474,wild-type MLL,gene,0.999,32733069
20475,MLL fusions,gene,0.9893,32733069
20476,MLL dysfunction,disease,0.942,32733069
20477,MLL,gene,0.8394,32733069
20478,chromatin,DNA,0.7197,32733069
20479,MLL,gene,0.991,32733069
20480,tumor,disease,1.0,32733069
20481,MLL-AF4,gene,0.979,32733069
20482,MLL,cell_line,0.83,32733069
20483,MLL dysfunction,disease,0.849,32733069
20484,H2Bub,gene,0.9985,32733069
20485,ASH2L,gene,0.9995,32733069
20486,MLL,gene,0.999,32733069
20487,histone deacetylase,gene,0.992,32733069
20488,histone,gene,0.9897,32733069
20489,MLL,gene,0.994,32733069
20490,chromatin,DNA,0.787,32733069
20491,cell cycle gene,DNA,0.87,32733069
20492,MLL leukemic cells,cell_line,0.704,32733069
20493,MLL leukemic,disease,0.9795,32733069
20494,PI-resistant cells,cell_line,0.93,32733069
20495,HDAC,gene,0.8057,32733069
20496,MLL leukemias,disease,1.0,32733069
20497,Acute myeloid leukemia,disease,1.0,32725458
20498,Cancer cells,cell_type,0.846,32725458
20499,Cancer,disease,0.984,32725458
20500,oxygen,drug,0.9976,32725458
20501,acute myeloid leukemia,disease,1.0,32725458
20502,AML,disease,1.0,32725458
20503,metabolic genes,DNA,0.8447,32725458
20504,OXPHOS,DNA,0.5444,32725458
20505,2-deoxy-D-glucose,drug,0.9995,32725458
20506,2-DG,drug,0.999,32725458
20507,oligomycin,drug,0.996,32725458
20508,AML cell lines,cell_line,0.7075,32725458
20509,AML cell,cell_type,0.553,32725458
20510,AML,disease,1.0,32725458
20511,HEL,cell_line,0.692,32725458
20512,HL-60,cell_line,0.963,32725458
20513,K-562,cell_line,0.956,32725458
20514,KG-1,cell_line,0.9517,32725458
20515,NB-4,cell_line,0.9507,32725458
20516,THP-1,cell_line,0.9565,32725458
20517,IDH1/2 exon 4,gene,0.994,32725458
20518,oxygen,drug,0.9995,32725458
20519,resazurin,drug,0.997,32725458
20520,Glucose,drug,0.9995,32725458
20521,18F-FDG,drug,0.992,32725458
20522,IDH1/2 exon 4,gene,0.994,32725458
20523,HEL cells,cell_line,0.953,32725458
20524,18F-FDG,drug,0.999,32725458
20525,peroxides,drug,0.998,32725458
20526,superoxide,drug,1.0,32725458
20527,THP-1,cell_line,0.914,32725458
20528,2-DG,drug,0.982,32725458
20529,cell lines,cell_line,0.9146,32725458
20530,HEL,cell_line,0.7637,32725458
20531,KG-1,cell_line,0.9165,32725458
20532,NB-4,cell_line,0.9043,32725458
20533,NB,cell_type,0.7017,32725458
20534,Oligomycin,drug,0.9834,32725458
20535,THP-1,cell_line,0.9575,32725458
20536,HL-60,cell_line,0.853,32725458
20537,HL,cell_type,0.506,32725458
20538,2-DG,drug,0.991,32725458
20539,18F-FDG,drug,0.9985,32725458
20540,HEL,cell_line,0.934,32725458
20541,HL-60,cell_line,0.928,32725458
20542,KG-1,cell_line,0.895,32725458
20543,NB-4,cell_line,0.9253,32725458
20544,K-562,cell_line,0.9497,32725458
20545,Metabolism gene,DNA,0.6895,32725458
20546,HEL,cell_line,0.9243,32725458
20547,KG-1,cell_line,0.884,32725458
20548,HL-60,cell_line,0.947,32725458
20549,HL,cell_type,,32725458
20550,AML cells,cell_line,0.896,32725458
20551,AML,disease,1.0,32725458
20552,c-myc,gene,0.9976,32685002
20553,Protumor Macrophages,cell_type,0.8745,32685002
20554,Antitumor Macrophages,cell_type,0.8594,32685002
20555,Breast Cancer,disease,1.0,32685002
20556,Tumor-associated macrophages,cell_type,0.7593,32685002
20557,TAMs,cell_type,0.8115,32685002
20558,tumor,disease,0.998,32685002
20559,mice,species,0.9346,32685002
20560,breast cancer,disease,1.0,32685002
20561,patients,species,0.988,32685002
20562,macrophages,cell_type,0.721,32685002
20563,pro-tumor macrophages,cell_type,0.8125,32685002
20564,M2,cell_line,0.866,32685002
20565,c-MYC,gene,0.999,32685002
20566,MYC,gene,0.997,32685002
20567,M2 macrophages,cell_line,0.7876,32685002
20568,tumor,disease,0.5713,32685002
20569,myeloid lineage MYC KO,cell_line,0.9473,32685002
20570,myeloid,cell_type,0.7705,32685002
20571,MYC,gene,0.8877,32685002
20572,mouse,species,0.9536,32685002
20573,MYC,gene,0.996,32685002
20574,macrophage,cell_type,0.761,32685002
20575,tumor,disease,1.0,32685002
20576,MYC,gene,0.997,32685002
20577,M2 TAMs,cell_line,0.9146,32685002
20578,M2,cell_type,0.533,32685002
20579,TAMs,cell_type,0.7383,32685002
20580,breast cancer,disease,0.998,32685002
20581,MYC,gene,0.9966,32685002
20582,MI3,gene,0.9033,32685002
20583,perfluorocarbon,drug,0.992,32685002
20584,target cell,cell_type,,32685002
20585,M2-like TAMs,cell_line,0.773,32685002
20586,vitronectin receptor,gene,0.993,32685002
20587,integrin 3,gene,0.988,32685002
20588,v3 integrin,gene,0.9785,32685002
20589,rhodamine,drug,0.977,32685002
20590,integrin v3,gene,0.951,32685002
20591,rhodamine,drug,0.9976,32685002
20592,rhodamine,drug,0.9966,32685002
20593,M2 tumor promoting macrophages,cell_line,0.7007,32685002
20594,tumor suppressing M1 macrophages,cell_line,0.6064,32685002
20595,tumor,disease,0.9995,32685002
20596,mouse,species,0.8696,32685002
20597,breast cancer,disease,1.0,32685002
20598,4T1-,cell_line,0.9194,32685002
20599,GFP-FL,cell_line,0.903,32685002
20600,GFP,gene,0.8696,32685002
20601,M2-like TAMs,cell_type,0.4814,32685002
20602,MI3,gene,0.6265,32685002
20603,tumor cells,cell_type,0.857,32685002
20604,tumor,disease,1.0,32685002
20605,MYC,gene,0.998,32685002
20606,mice,species,0.9346,32685002
20607,integrin 3,gene,0.996,32685002
20608,PyMT,drug,0.994,32685002
20609,Bo1 3KO),cell_line,0.7295,32685002
20610,Bo1,gene,0.8813,32685002
20611,M2 macrophages,cell_type,0.698,32685002
20612,v3-MI3-PD,gene,0.9253,32685002
20613,c-MYC,gene,0.999,32685002
20614,protumor M2-like macrophages,cell_type,0.7925,32685002
20615,antitumor M1-,cell_type,0.6133,32685002
20616,macrophages,cell_type,0.657,32685002
20617,breast cancer,disease,1.0,32685002
20618,Heme Oxygenase 1,gene,0.996,32670766
20619,Acute Myelogenous Leukemia,disease,1.0,32670766
20620,Acute myelogenous leukemia,disease,1.0,32670766
20621,AML,disease,1.0,32670766
20622,blood cancer,disease,1.0,32670766
20623,patient,species,0.991,32670766
20624,Daunorubicin,drug,0.999,32670766
20625,cytarabine,drug,0.9985,32670766
20626,AML,disease,0.9995,32670766
20627,cancer,disease,0.999,32670766
20628,AML,disease,1.0,32670766
20629,leukemia-niche myeloid cells,cell_type,0.7905,32670766
