,mention,obj,prob,pmid
26098,mineralocorticoid receptor,gene,0.997,30664640
26099,MR,gene,0.9775,30664640
26100,spironolactone,drug,0.9907,30664640
26101,CNV,disease,0.9995,30664640
26102,anti-VEGF,gene,0.682,30664640
26103,wet AMD,disease,0.9995,30664640
26104,MR,gene,0.9766,30664640
26105,MR,gene,0.985,30664640
26106,VEGF,gene,0.9893,30664640
26107,decorin,gene,0.861,30664640
26108,spironolactone,drug,0.9995,30664640
26109,CNV,disease,0.9136,30664640
26110,MR,gene,0.988,30664640
26111,wet AMD,disease,0.9927,30664640
26112,VEGF,gene,0.9023,30664640
26113,DIABETIC RETINOPATHY,disease,1.0,30664126
26114,fluorescein,drug,0.9897,30664126
26115,diabetic retinopathy,disease,1.0,30664126
26116,anti-vascular endothelial growth factor,gene,0.9717,30664126
26117,patients,species,0.9834,30664126
26118,anti-VEGF,gene,0.8955,30664126
26119,microaneurysms,disease,1.0,30664126
26120,hemorrhages,disease,0.9985,30664126
26121,DR,disease,,30664126
26122,non,DNA,0.4639,30664126
26123,diabetic,disease,1.0,30664126
26124,patients,species,0.9814,30664126
26125,anti-vascular endothelial growth factor,gene,0.94,30664126
26126,fluorescein,drug,0.9956,30664126
26127,age-related macular degeneration,disease,1.0,30660630
26128,central vision loss,disease,0.984,30660630
26129,age-related macular degeneration,disease,1.0,30660630
26130,AMD,disease,1.0,30660630
26131,AMD,disease,0.999,30660630
26132,anti-VEGF antibody,gene,0.988,30660630
26133,ranibizumab,gene,0.6562,30660630
26134,aflibercept,gene,0.9683,30660630
26135,Eylea,gene,0.5093,30660630
26136,"poly(D,L-lactic co glycolic acid)",drug,0.998,30660630
26137,PLGA,drug,0.995,30660630
26138,AMD,disease,0.9995,30660630
26139,AMD,disease,0.9995,30660630
26140,aflibercept,gene,0.979,30657223
26141,FOLFIRI,drug,0.905,30657223
26142,metastatic colorectal cancer,disease,0.999,30657223
26143,Aflibercept,gene,0.9204,30657223
26144,vascular endothelial growth factor,gene,0.998,30657223
26145,aflibercept,gene,0.9814,30657223
26146,5-fluorouracil,drug,0.999,30657223
26147,levofolinate,drug,0.997,30657223
26148,irinotecan,drug,0.9985,30657223
26149,FOLFIRI,drug,0.8706,30657223
26150,metastatic colorectal cancer,disease,1.0,30657223
26151,mCRC,disease,1.0,30657223
26152,Aflibercept,gene,0.9404,30657223
26153,FOLFIRI,drug,0.7563,30657223
26154,mCRC,disease,0.973,30657223
26155,Tumors,disease,0.667,30657223
26156,aflibercept,gene,0.9814,30657223
26157,irinotecan,drug,0.997,30657223
26158,5-fluorouracil,drug,0.9995,30657223
26159,bevacizumab,gene,0.8677,30657223
26160,neutropenia,disease,1.0,30657223
26161,aflibercept,gene,0.992,30657223
26162,aflibercept,gene,0.9863,30657223
26163,vascular endothelial growth factor,gene,0.998,30657223
26164,Aflibercept,gene,0.9805,30657223
26165,irinotecan,drug,0.996,30657223
26166,5-fluorouracil,drug,0.999,30657223
26167,irinotecan,drug,0.9985,30657223
26168,5-fluorouracil,drug,0.9985,30657223
26169,aflibercept,gene,0.9907,30657223
26170,FOLFIRI,drug,0.9126,30657223
26171,mCRC,disease,0.973,30657223
26172,Diabetic Macular,disease,1.0,30654365
26173,Edema,disease,0.9995,30654365
26174,diabetic macular edema,disease,1.0,30654365
26175,DME,disease,1.0,30654365
26176,vascular endothelial growth factor,gene,0.875,30654365
26177,VEGF,gene,0.992,30654365
26178,ranibizumab,gene,0.867,30654365
26179,aflibercept,gene,0.9795,30654365
26180,anti-VEGF,gene,0.9336,30654365
26181,ranibizumab,gene,0.89,30654365
26182,aflibercept,gene,0.9497,30654365
26183,DME,disease,1.0,30654365
26184,VEGF,gene,0.526,30654365
26185,Cancer,disease,1.0,30649744
26186,Gastrointestinal Malignancies,disease,1.0,30649744
26187,tumor,disease,1.0,30649744
26188,tumors,disease,1.0,30649744
26189,metastatic,disease,0.914,30649744
26190,gastrointestinal cancers,disease,0.9517,30649744
26191,Bevacizumab,gene,0.9043,30649744
26192,aflibercept,gene,0.98,30649744
26193,regorafenib,drug,0.9673,30649744
26194,metastatic colorectal cancer,disease,0.9995,30649744
26195,apatinib,drug,0.977,30649744
26196,metastatic gastric cancer,disease,1.0,30649744
26197,subclonal populations,cell_line,0.554,30649744
26198,gastrointestinal cancers,disease,1.0,30649744
26199,secretogranin III,gene,0.9795,30644010
26200,oxygen,drug,1.0,30644010
26201,retinopathy,disease,0.8965,30644010
26202,Retinopathy of prematurity,disease,1.0,30644010
26203,ROP,disease,1.0,30644010
26204,blindness,disease,0.999,30644010
26205,children,species,0.9175,30644010
26206,ROP,disease,1.0,30644010
26207,ROP,disease,0.998,30644010
26208,Secretogranin III,gene,0.994,30644010
26209,Scg3,gene,0.9917,30644010
26210,Scg3-neutralizing monoclonal antibody,gene,0.922,30644010
26211,oxygen,drug,0.9995,30644010
26212,OIR,disease,1.0,30644010
26213,mice,species,0.9634,30644010
26214,ROP,disease,1.0,30644010
26215,anti-Scg3 mAb,gene,0.986,30644010
26216,OIR,disease,0.9995,30644010
26217,mice,species,0.9805,30644010
26218,mice,species,0.9614,30644010
26219,Scg3-neutralizing mAb,gene,0.965,30644010
26220,Scg3,gene,0.588,30644010
26221,mice,species,0.9834,30644010
26222,anti-Scg3 mAb,gene,0.9717,30644010
26223,anti-Scg3 mAb,gene,0.9766,30644010
26224,renal tubular injury,disease,0.9927,30644010
26225,abnormality in,disease,0.9907,30644010
26226,mice,species,0.9224,30644010
26227,vascular endothelial growth factor,gene,0.994,30644010
26228,aflibercept,gene,0.874,30644010
26229,mice,species,0.952,30644010
26230,anti-Scg3 mAb,gene,0.988,30644010
26231,ROP,disease,1.0,30644010
26232,aflibercept,gene,0.985,30643966
26233,ranibizumab,gene,0.912,30643966
26234,chorioretinal atrophy,disease,1.0,30643966
26235,CRA,disease,1.0,30643966
26236,myopic choroidal neovascularization,disease,1.0,30643966
26237,mCNV,disease,1.0,30643966
26238,ranibizumab,gene,0.7188,30643966
26239,aflibercept,gene,0.9663,30643966
26240,mCNV,disease,1.0,30643966
26241,patients,species,0.987,30643966
26242,mCNV,disease,1.0,30643966
26243,CRA,disease,1.0,30643966
26244,CRA,disease,1.0,30643966
26245,CRA,disease,1.0,30643966
26246,CRA,disease,1.0,30643966
26247,aflibercept,gene,0.9854,30643966
26248,ranibizumab,gene,0.652,30643966
26249,aflibercept,gene,0.9805,30643966
26250,ranibizumab,drug,0.5527,30643966
26251,CRA,disease,0.9995,30643966
26252,IVA,drug,0.732,30643966
26253,mCNV,disease,0.9995,30643966
26254,CRA,disease,0.999,30643966
26255,CRA,disease,1.0,30643966
26256,CNV,DNA,0.5767,30643966
26257,CRA,disease,1.0,30643966
26258,vascular endothelial growth factor,gene,0.918,30643966
26259,mCNV,disease,0.9976,30643966
26260,VEGF,gene,0.992,30642877
26261,Nephrotoxicities,disease,1.0,30642877
26262,vascular endothelial growth factor A,gene,0.9995,30642877
26263,VEGFA,gene,0.999,30642877
26264,vascular endothelial growth factor receptor 2,gene,0.9995,30642877
26265,VEGFR2,gene,0.998,30642877
26266,nephrotoxicities,disease,0.97,30642877
26267,VEGF,gene,0.9956,30642877
26268,MAPK,gene,0.9814,30642877
26269,ERK1/2,gene,0.995,30642877
26270,nitric,drug,0.9873,30642877
26271,oxide,drug,0.7017,30642877
26272,mammalian target of rapamycin,gene,0.98,30642877
26273,rapamycin,drug,0.9927,30642877
26274,mTOR,gene,0.9937,30642877
26275,VEGFA,gene,0.9966,30642877
26276,VEGF,gene,0.9937,30642877
26277,thrombotic microangiopathy,disease,0.998,30642877
26278,TMA,disease,1.0,30642877
26279,tyrosine,drug,0.8765,30642877
26280,tyrosine kinase,gene,0.9946,30642877
26281,VEGF receptors,gene,0.995,30642877
26282,glomerulopathies,disease,1.0,30642877
26283,minimal change disease,disease,1.0,30642877
26284,FSGS,disease,1.0,30642877
26285,RAF,gene,0.9985,30642877
26286,MAPK,gene,0.9834,30642877
26287,ERK,gene,0.9956,30642877
26288,tubulointerstitial injury,disease,1.0,30642877
26289,mTOR,gene,0.9854,30642877
26290,albuminuria,disease,0.9995,30642877
26291,podocyte,cell_type,0.5825,30642877
26292,renal-specific TMA,disease,0.9907,30642877
26293,VEGFA,gene,0.992,30642877
26294,VEGFR2,gene,0.998,30642877
26295,peripapillary choroidal neovascularisation,disease,1.0,30642868
26296,Peripapillary choroidal neovascularisation,disease,1.0,30642868
26297,PPCNV,disease,1.0,30642868
26298,optic disc drusen,disease,1.0,30642868
26299,vision impairment,disease,0.8965,30642868
26300,children,species,0.989,30642868
26301,PPCNV,disease,1.0,30642868
26302,optic disc drusen,disease,1.0,30642868
26303,aflibercept,gene,0.9653,30642868
26304,girl,species,0.8184,30642868
26305,reduced vision,disease,0.9834,30642868
26306,peripapillary pigmentary lesion,disease,0.9995,30642868
26307,optic,disease,0.8647,30642868
26308,PPCNV,disease,1.0,30642868
26309,fluorescein,drug,0.983,30642868
26310,child,species,0.7715,30642868
26311,aflibercept,gene,0.9844,30642868
26312,anti-vascular endothelial growth factors,gene,0.999,30642195
26313,anti-vascular endothelial growth factors,gene,0.999,30642195
26314,polypropylene,drug,0.998,30642195
26315,silicone,drug,0.634,30642195
26316,silicone,drug,0.9556,30642195
26317,bevacizumab,gene,0.8564,30642195
26318,insulin,gene,0.9976,30642195
26319,silicone,drug,0.584,30642195
26320,Silicone,drug,0.5044,30642195
26321,insulin,gene,0.993,30642195
26322,vascular endothelial growth factors,gene,0.9775,30642195
26323,insulin,gene,0.943,30642195
26324,anti-vascular endothelial growth factor,gene,0.8438,30642195
26325,cancer,disease,1.0,30636586
26326,cancers,disease,1.0,30636586
26327,VEGF,gene,0.996,30636586
26328,tumors,disease,1.0,30636586
26329,VEGF,gene,0.9937,30636586
26330,bevacizumab,gene,0.8784,30636586
26331,aflibercept,gene,0.9844,30636586
26332,sunitinib,drug,0.991,30636586
26333,tumors,disease,1.0,30636586
26334,VEGF,gene,0.9956,30636586
26335,tumor,disease,0.9995,30636586
26336,gastrointestinal cancers,disease,1.0,30636586
26337,Secretogranin III,gene,0.995,30633921
26338,choroidal Wet age-related macular degeneration,disease,1.0,30633921
26339,AMD,disease,1.0,30633921
26340,choroidal neovascularization,disease,1.0,30633921
26341,CNV,disease,1.0,30633921
26342,vision loss,disease,0.998,30633921
26343,vascular endothelial growth factor,gene,0.936,30633921
26344,VEGF,gene,0.997,30633921
26345,wet AMD,disease,0.833,30633921
26346,Secretogranin III,gene,0.994,30633921
26347,Scg3,gene,0.9946,30633921
26348,SgIII,gene,0.9893,30633921
26349,VEGF,gene,0.9976,30633921
26350,Scg3-neutralizing monoclonal antibody,gene,0.6533,30633921
26351,oxygen,drug,0.9995,30633921
26352,retinopathy,disease,0.8677,30633921
26353,mice,species,0.964,30633921
26354,retinal vascular leakage,disease,0.972,30633921
26355,diabetic,disease,1.0,30633921
26356,mice,species,0.9404,30633921
26357,Scg3,gene,0.9805,30633921
26358,CNV,disease,1.0,30633921
26359,mouse,species,0.864,30633921
26360,anti-Scg3 ML49,gene,0.981,30633921
26361,Scg3,gene,0.9883,30633921
26362,Src,gene,0.995,30633921
26363,human retinal microvascular endothelial cells,cell_line,0.9116,30633921
26364,human,species,0.9556,30633921
26365,Scg3-neutralizing polyclonal antibodies,gene,0.8955,30633921
26366,CNV,disease,0.8687,30633921
26367,Scg3,gene,0.9966,30633921
26368,CNV,disease,0.972,30633921
26369,anti-Scg3 pAb,gene,0.988,30633921
26370,VEGF,gene,0.9946,30633921
26371,aflibercept,gene,0.9526,30633921
26372,Scg3,gene,0.9956,30633921
26373,CNV,disease,0.9976,30633921
26374,anti-Scg3 mAb,gene,0.938,30633921
26375,CNV,disease,0.7427,30633921
26376,Adalimumab,gene,0.9272,30629105
26377,ranibizumab,gene,0.8213,30629105
26378,aflibercept,gene,0.965,30629105
26379,adalimumab,gene,0.933,30629105
26380,ranibizumab,gene,0.8687,30629105
26381,aflibercept,gene,0.9766,30629105
26382,PARTICIPANTS,species,0.5107,30629105
26383,human,species,0.9956,30629105
26384,participants,species,0.9688,30629105
26385,adalimumab,gene,0.9585,30629105
26386,ranibizumab,gene,0.9575,30629105
26387,aflibercept,gene,0.9863,30629105
26388,adalimumab,gene,0.877,30629105
26389,ranibizumab,gene,0.541,30629105
26390,aflibercept,gene,0.9736,30629105
26391,adalimumab,gene,0.8657,30629105
26392,ranibizumab,gene,0.643,30629105
26393,aflibercept,gene,0.965,30629105
26394,adalimumab,gene,0.88,30629105
26395,ranibizumab,gene,0.82,30629105
26396,aflibercept,gene,0.9775,30629105
26397,adalimumab,gene,0.964,30629105
26398,ranibizumab,gene,0.9043,30629105
26399,aflibercept,gene,0.956,30629105
26400,Colorectal Carcinoma,disease,1.0,30617958
26401,colorectal cancer,disease,1.0,30617958
26402,vascular endothelial growth factor family proteins,gene,0.9966,30617958
26403,endothelial cell,cell_type,0.8633,30617958
26404,colorectal cancer,disease,1.0,30617958
26405,Bevacizumab,gene,0.923,30617958
26406,aflibercept,gene,0.968,30617958
26407,bevacizumab,gene,0.842,30617958
26408,receptor tyrosine kinase,gene,0.976,30617958
26409,tyrosine,drug,0.9272,30617958
26410,miRNA,RNA,0.6733,30615884
26411,human retinal endothelial cells,cell_line,0.866,30615884
26412,Human retinal microvascular endothelial cells,cell_type,0.848,30615884
26413,HRMVECs,cell_line,0.7485,30615884
26414,retinopathy of prematurity,disease,1.0,30615884
26415,microRNA,RNA,0.765,30615884
26416,miRNA,RNA,0.5303,30615884
26417,HRMVECs,cell_line,0.637,30615884
26418,VEGF,gene,0.9927,30615884
26419,VEGF,gene,0.967,30615884
26420,miRNA,RNA,0.688,30615884
26421,HRMVECs,cell_line,0.6113,30615884
26422,VEGF,gene,0.9946,30615884
26423,aflibercept,gene,0.985,30615884
26424,bevacizumab,gene,0.736,30615884
26425,ranibizumab,gene,0.569,30615884
26426,small non-coding RNAs,RNA,0.7285,30615884
26427,miRNAs,RNA,0.596,30615884
26428,miRNAs,RNA,0.5327,30615884
26429,miRNAs,RNA,0.7124,30615884
26430,miRNAs,RNA,0.6636,30615884
26431,miR-139-5p/-3p,gene,0.545,30615884
26432,miR-335-5p/-3p,gene,0.5625,30615884
26433,miRNAs,RNA,0.776,30615884
26434,HRMVEC,cell_line,0.666,30615884
26435,miRNome,DNA,0.5146,30615884
26436,miRNome,DNA,0.5483,30615884
26437,miR,DNA,0.6216,30615884
26438,miR-21-,gene,0.975,30615884
26439,miR-29a-3p,gene,0.6094,30615884
26440,miR-100-5p,gene,0.5605,30615884
26441,miR-126-5p/-3p,gene,0.5884,30615884
26442,miRNAs,RNA,0.543,30615884
26443,miRNAs,RNA,0.669,30615884
26444,anti-VEGF,gene,0.788,30615884
26445,miRNA,RNA,0.574,30615884
26446,HRMVECs,cell_line,0.7324,30615884
26447,miRNAs,RNA,0.721,30615884
26448,angioproliferative retinal diseases,disease,1.0,30615884
26449,miRNA,RNA,0.4873,30615884
26450,diabetic retinopathy,disease,1.0,30615884
26451,retinopathy of prematurity,disease,1.0,30615884
26452,Ischaemic colitis,disease,1.0,30610744
26453,aflibercept,gene,0.9727,30610744
26454,age-related macular degeneration,disease,1.0,30610744
26455,AMD,disease,1.0,30610744
26456,antivascular endothelial growth factor,gene,0.9683,30610744
26457,choroidal neovascularization,disease,1.0,30610744
26458,ischaemic colitis,disease,1.0,30610744
26459,VEGF,gene,0.936,30610744
26460,aflibercept,gene,0.982,30610744
26461,VEGF,gene,0.856,30610744
26462,VEGF,gene,0.6626,30610744
26463,ischaemic colitis,disease,1.0,30610744
26464,aflibercept,gene,0.9893,30610744
26465,VEGF,gene,0.7827,30610744
26466,VEGF,gene,0.787,30610744
26467,AMD,disease,1.0,30610744
26468,VEGF,gene,0.9727,30610744
26469,perforating collagenosis,disease,1.0,30607312
26470,ranibizumab,gene,0.8784,30607312
26471,aflibercept,gene,0.977,30607312
26472,acquired reactive perforating collagenosis,disease,1.0,30607312
26473,ARPC,disease,1.0,30607312
26474,ranibizumab,gene,0.9175,30607312
26475,aflibercept,gene,0.9883,30607312
26476,AFL,gene,0.991,30607312
26477,choroidal neovascular membrane,disease,1.0,30607312
26478,ranibizumab,gene,0.7407,30607312
26479,ranibizumab,gene,0.7524,30607312
26480,excessively pruriginous eruption,disease,0.8105,30607312
26481,ARPC,disease,1.0,30607312
26482,AFL,drug,0.85,30607312
26483,AFL,drug,0.7,30607312
26484,perforating collagenosis,disease,0.997,30607312
26485,choroidal neovascular membrane,disease,0.865,30607312
26486,ARPC,disease,0.963,30607312
26487,ranibizumab,gene,0.7383,30607312
26488,skin lesions,disease,0.9995,30607312
26489,choroidal neovascular membrane,disease,0.9995,30607312
26490,AFL,drug,0.9736,30607312
26491,retinal diseases,disease,1.0,30598037
26492,age-related macular degeneration,disease,1.0,30598037
26493,anterior and posterior segments,DNA,0.491,30598037
26494,macular edema,disease,1.0,30593547
26495,vascular endothelial growth factor,gene,0.867,30593547
26496,VEGF,gene,0.9966,30593547
26497,macular oedema,disease,1.0,30593547
26498,ME,disease,1.0,30593547
26499,central retinal vein occlusion,disease,1.0,30593547
26500,CRVO,disease,1.0,30593547
26501,PARTICIPANTS,species,0.719,30593547
26502,Patients,species,0.9507,30593547
26503,anti-VEGF,gene,0.8975,30593547
26504,ME,disease,,30593547
26505,CRVO,disease,1.0,30593547
26506,patients,species,0.9883,30593547
26507,cataracts,disease,1.0,30593547
26508,vitreous haemorrhage,disease,1.0,30593547
26509,VH,disease,1.0,30593547
26510,retinal tear,disease,1.0,30593547
26511,ADDIS,DNA,0.4365,30593547
26512,patients,species,0.9697,30593547
26513,patients,species,0.987,30593547
26514,aflibercept,gene,0.9766,30593547
26515,patients,species,0.9854,30593547
26516,ranibizumab,drug,0.6914,30593547
26517,dexamethasone,drug,0.9624,30593547
26518,Aflibercept,gene,0.988,30593547
26519,bevacizumab,gene,0.8906,30593547
26520,ranibizumab,gene,0.6333,30593547
26521,ranibizumab,gene,0.4998,30593547
26522,dexamethasone,drug,0.954,30593547
26523,Dexamethasone,drug,0.997,30593547
26524,aflibercept,gene,0.9297,30593547
26525,ranibizumab,gene,0.5,30593547
26526,Ranibizumab,gene,0.831,30593547
26527,cataracts,disease,0.9995,30593547
26528,dexamethasone,drug,0.9946,30593547
26529,Aflibercept,gene,0.973,30593547
26530,VH,disease,,30593547
26531,retinal tear,disease,0.9995,30593547
26532,Aflibercept,gene,0.97,30593547
26533,VEGF,gene,0.97,30593547
26534,ME,disease,,30593547
26535,CRVO,disease,1.0,30593547
26536,Aflibercept,gene,0.968,30593547
26537,ranibizumab,gene,0.637,30593547
26538,Aflibercept,gene,0.9663,30593547
26539,ranibizumab,gene,0.6113,30593547
26540,patient,species,0.9917,30593547
26541,vascular growth factor,gene,0.8267,30591022
26542,VEGF,gene,0.9985,30591022
26543,patients,species,0.941,30591022
26544,diabetic macular edema,disease,1.0,30591022
26545,DME,disease,1.0,30591022
26546,patient,species,0.989,30591022
26547,IPD,DNA,0.785,30591022
26548,aflibercept,gene,0.9907,30591022
26549,ranibizumab,gene,0.6865,30591022
26550,Diabetic Retinopathy,disease,0.996,30591022
26551,patients,species,0.9824,30591022
