,node,betweenness,gene
2877,"indoleamine 2,3-dioxygenase 1",0.0,"indoleamine 2,3-dioxygenase 1"
2881,PDK-1,0.0,PDK-1
2884,HOTTIP lncRNA,0.0,HOTTIP lncRNA
2885,HOX gene,0.0,HOX gene
2886,HOTTIP,0.0,HOTTIP
2887,HOXA,0.0,HOXA
2888,homeotic,0.0,homeotic
2889,hematopoietic,0.0,hematopoietic
2891,Lin-Sca,0.0,Lin-Sca
2892,Cebpe,0.0,Cebpe
2893,Cebpd,0.0,Cebpd
2894,Csf3r,0.0,Csf3r
2896,cytarabine activating kinase,0.0,cytarabine activating kinase
2897,dCK,0.0,dCK
2898,nucleotidases cN-II,0.0,nucleotidases cN-II
2756,micrococcal nuclease,0.0,micrococcal nuclease
2754,Tat,0.0,Tat
2569,cytochrome c oxidase,0.0,cytochrome c oxidase
2632,NFI-A 3'UTR fragment,0.0,NFI-A 3'UTR fragment
2614,CD11b A-domain,0.0,CD11b A-domain
2617,ten-eleven translocation methylcytosine dioxygenase,0.0,ten-eleven translocation methylcytosine dioxygenase
2619,HuR,0.0,HuR
2620,NFI-A protein,0.0,NFI-A protein
2621,microRNA (miR,0.0,microRNA (miR
2623,nuclear,0.0,nuclear
2625,NFI-A mRNA,0.0,NFI-A mRNA
2626,Ago1,0.0,Ago1
2627,NFI-A GU-rich element (GRE)-binding protein,0.0,NFI-A GU-rich element (GRE)-binding protein
2628,CUGBP1,0.0,CUGBP1
2629,NFI-,0.0,NFI-
2630,Ago2,0.0,Ago2
2631,luciferase reporter construct,0.0,luciferase reporter construct
2635,NKG2D-ligand,0.0,NKG2D-ligand
2610,integrin receptor,0.0,integrin receptor
2636,RAE1,0.0,RAE1
2637,NKG2D-Fc,0.0,NKG2D-Fc
2640,hDOT1L,0.0,hDOT1L
2641,hDot1L,0.0,hDot1L
2642,SET domain containing,0.0,SET domain containing
2644,MLL fusion protein,0.0,MLL fusion protein
2649,ACLY,0.0,ACLY
2650,ATP citrate lyase,0.0,ATP citrate lyase
2651,Src-family kinase,0.0,Src-family kinase
2652,Src,0.0,Src
2653,ACLY enzyme,0.0,ACLY enzyme
2654,Src tyrosine kinases,0.0,Src tyrosine kinases
2656,Bmal1,0.0,Bmal1
2613,CR3,0.0,CR3
2608,alpha-1 antitrypsin,0.0,alpha-1 antitrypsin
2753,HIV long terminal repeat,0.0,HIV long terminal repeat
2588,CD103,0.0,CD103
2572,ENTPD1,0.0,ENTPD1
2573,ecto-ATPase,0.0,ecto-ATPase
2574,P2RY13,0.0,P2RY13
2576,BCRP,0.0,BCRP
2577,ABCG2,0.0,ABCG2
2578,SLC22A12,0.0,SLC22A12
2579,SLC2A9,0.0,SLC2A9
2580,URAT1,0.0,URAT1
2581,GLUT9,0.0,GLUT9
2583,MPL,0.0,MPL
2584,cMpl-/-,0.0,cMpl-/-
2585,CD41+,0.0,CD41+
2587,CD69,0.0,CD69
2589,CX3CR1hi,0.0,CX3CR1hi
2607,HNF1,0.0,HNF1
2590,CD206hi,0.0,CD206hi
2591,CXCR3hi,0.0,CXCR3hi
2593,folate receptor,0.0,folate receptor
2594,FA-TLR7-54,0.0,FA-TLR7-54
2595,TLR7-54,0.0,TLR7-54
2597,Dual oxidase 1,0.0,Dual oxidase 1
2598,Dual oxidase (DUOX) 1,0.0,Dual oxidase (DUOX) 1
2599,DUOX1,0.0,DUOX1
2600,Duox1,0.0,Duox1
2602,major histocompatibility,0.0,major histocompatibility
2603,complex class II,0.0,complex class II
2605,hepatic nuclear factor (HNF) family members 1a and b,0.0,hepatic nuclear factor (HNF) family members 1a and b
2606,HNF1 SNP variants,0.0,HNF1 SNP variants
1,ACOD1,0.0,ACOD1
2658,BKO,0.0,BKO
2659,SDH,0.0,SDH
2730,CD4+ T-cell,0.0,CD4+ T-cell
2714,IgG receptor IIA,0.0,IgG receptor IIA
2715,FcRIIA,0.0,FcRIIA
2716,LC3+,0.0,LC3+
2717,Src homology region 2 domain-containing phosphatase-1,0.0,Src homology region 2 domain-containing phosphatase-1
2718,SHP-1,0.0,SHP-1
2719,immunoreceptor,0.0,immunoreceptor
2720,ITAMi,0.0,ITAMi
2721,human FcRIIA,0.0,human FcRIIA
2722,anti-FcRIIA F(ab')2,0.0,anti-FcRIIA F(ab')2
2723,IVIg,0.0,IVIg
2725,PKR-like endoplasmic reticulum (ER) kinase,0.0,PKR-like endoplasmic reticulum (ER) kinase
2726,anti-tumor type I interferon,0.0,anti-tumor type I interferon
2727,type I interferon receptor I,0.0,type I interferon receptor I
2732,p50,0.0,p50
2660,Hif-1,0.0,Hif-1
2733,p50 NF-B,0.0,p50 NF-B
2734,IFN-dependent genes,0.0,IFN-dependent genes
2735,PGE2 receptor EP2,0.0,PGE2 receptor EP2
2736,NOS2low,0.0,NOS2low
2737,TNFhigh,0.0,TNFhigh
2738,nuclear p50 NF-B,0.0,nuclear p50 NF-B
2741,nucleophos-min-1,0.0,nucleophos-min-1
2742,FLT,0.0,FLT
2745,CD3+,0.0,CD3+
2746,Ki67 +,0.0,Ki67 +
2749,p38 MAP kinase,0.0,p38 MAP kinase
2750,estrogen receptor alpha,0.0,estrogen receptor alpha
2713,Fc fragment,0.0,Fc fragment
2712,LAP,0.0,LAP
2710,endogenous RUNX1,0.0,endogenous RUNX1
2709,EVI1 mutations,0.0,EVI1 mutations
2661,M-BKO,0.0,M-BKO
2666,Cbl,0.0,Cbl
2667,CDK1,0.0,CDK1
2668,4E-BP1,0.0,4E-BP1
2669,c-Cbl,0.0,c-Cbl
2671,Heme oxygenase-1,0.0,Heme oxygenase-1
2673,Cd9,0.0,Cd9
2674,EGR,0.0,EGR
2677,DUBs,0.0,DUBs
2679,human epidermal growth factor receptor type 2,0.0,human epidermal growth factor receptor type 2
2680,Trastuzumab,0.0,Trastuzumab
2681,trastuzumab,0.0,trastuzumab
2683,-SMA,0.0,-SMA
2685,VEGF-A,0.0,VEGF-A
2689,Gata2 zinc finger-1,0.0,Gata2 zinc finger-1
2690,ZnF1,0.0,ZnF1
2691,Gata2 mutations,0.0,Gata2 mutations
2692,erythroid transcription factor,0.0,erythroid transcription factor
2693,erythroid TF,0.0,erythroid TF
2695,Nexin 10,0.0,Nexin 10
2696,SNX10,0.0,SNX10
2697,sorting nexin 10,0.0,sorting nexin 10
2698,APOE-/-,0.0,APOE-/-
2700,lysosomal acid lipase),0.0,lysosomal acid lipase)
2702,NOXA,0.0,NOXA
2704,BCL-2 family proteins,0.0,BCL-2 family proteins
2708,hematopoietic transcription factors,0.0,hematopoietic transcription factors
2944,asparagine synthetase,0.0,asparagine synthetase
2945,ASNS,0.0,ASNS
2946,EVI1+,0.0,EVI1+
3171,NLR Family,0.0,NLR Family
3151,NOD-specific ligand,0.0,NOD-specific ligand
3152,il6,0.0,il6
3153,tnf-,0.0,tnf-
3155,atezolizumab,0.0,atezolizumab
3157,cholesteryl,0.0,cholesteryl
3158,immunoglobulin D,0.0,immunoglobulin D
3159,mevalonate kinase,0.0,mevalonate kinase
3162,Peptide-major histocompatibility complex class II,0.0,Peptide-major histocompatibility complex class II
3163,pMHCII,0.0,pMHCII
3164,TR1,0.0,TR1
3166,KLF6,0.0,KLF6
3167,BCL6,0.0,BCL6
3169,anti-programmed death-1-ligand-1,0.0,anti-programmed death-1-ligand-1
3172,Pyrin Domain Containing 3,0.0,Pyrin Domain Containing 3
3148,PDK4,0.0,PDK4
3173,Hippo,0.0,Hippo
3174,yes-associated protein,0.0,yes-associated protein
3175,NLR family pyrin domain containing 3,0.0,NLR family pyrin domain containing 3
3176,mammalian Ste20-like kinase 1/2,0.0,mammalian Ste20-like kinase 1/2
3177,large tumor suppressor 1,0.0,large tumor suppressor 1
3178,-,0.0,-
3179,catenin,0.0,catenin
3180,myeloid YAP,0.0,myeloid YAP
3183,NADPH oxidase 2,0.0,NADPH oxidase 2
3184,glycoprotein 130,0.0,glycoprotein 130
3185,GP130,0.0,GP130
3187,KRAS(G12D,0.0,KRAS(G12D
3189,GRP94,0.0,GRP94
3149,PDK2/4,0.0,PDK2/4
3147,PDK2,0.0,PDK2
2948,Docking protein-1,0.0,Docking protein-1
3127,MYC protein,0.0,MYC protein
3113,H3F3C,0.0,H3F3C
3114,histone family member 3C,0.0,histone family member 3C
3115,HIST1H1E,0.0,HIST1H1E
3116,H1.4 DLBC,0.0,H1.4 DLBC
3117,H1.4 LIHC,0.0,H1.4 LIHC
3118,IDH1 Oncogene,0.0,IDH1 Oncogene
3119,Isocitrate dehydrogenase (NADP(+)) 1,0.0,Isocitrate dehydrogenase (NADP(+)) 1
3120,NADP-,0.0,NADP-
3121,Oncogene,0.0,Oncogene
3122,Isocitrate dehydrogenase,0.0,Isocitrate dehydrogenase
3123,NADP-dependent IDH,0.0,NADP-dependent IDH
3124,LGG,0.0,LGG
3126,Na+/K+,0.0,Na+/K+
3128,non,0.0,non
3146,Pyruvate Dehydrogenase Kinase,0.0,Pyruvate Dehydrogenase Kinase
3129,MYC target proteins,0.0,MYC target proteins
3130,histone acetyltransferases,0.0,histone acetyltransferases
3133,NRASG12D mutations,0.0,NRASG12D mutations
3134,EZH1,0.0,EZH1
3135,EZH2 homolog,0.0,EZH2 homolog
3136,NRASG12D,0.0,NRASG12D
3137,oncogenic NRAS,0.0,oncogenic NRAS
3139,ANCA,0.0,ANCA
3141,CaMKK2,0.0,CaMKK2
3142,calcium/calmodulin-dependent kinase kinase,0.0,calcium/calmodulin-dependent kinase kinase
3143,Camkk2-/-,0.0,Camkk2-/-
3191,MRC1,0.0,MRC1
3192,MSR1,0.0,MSR1
3193,CD204,0.0,CD204
3261,Myosin II,0.0,Myosin II
3243,RIG-I-like receptor,0.0,RIG-I-like receptor
3244,RIG-I-like receptors,0.0,RIG-I-like receptors
3246,L-2-hydroxyglutarate (HG)-dehydrogenase,0.0,L-2-hydroxyglutarate (HG)-dehydrogenase
3248,p35,0.0,p35
3249,IL-12A,0.0,IL-12A
3250,p40,0.0,p40
3251,IL-12B,0.0,IL-12B
3252,ATP synthase,0.0,ATP synthase
3254,miRNA-204-5p,0.0,miRNA-204-5p
3255,miR-204-5p,0.0,miR-204-5p
3256,PIK3CB,0.0,PIK3CB
3258,CA1,0.0,CA1
3259,alpha-synuclein,0.0,alpha-synuclein
3262,ROCK,0.0,ROCK
3194,PPARG,0.0,PPARG
3264,Arginase-I,0.0,Arginase-I
3267,BRCA-1,0.0,BRCA-1
3269,Slc2a1,0.0,Slc2a1
3270,myeloid-specific glucose transporter,0.0,myeloid-specific glucose transporter
3271,myeloid GLUT1,0.0,myeloid GLUT1
3273,PD-1 Antagonist Antibody,0.0,PD-1 Antagonist Antibody
3274,TIL,0.0,TIL
3275,Granzyme B,0.0,Granzyme B
3278,LC3-II,0.0,LC3-II
3279,TRAPs,0.0,TRAPs
3280,autophagy gene Beclin1,0.0,autophagy gene Beclin1
3281,LC3B,0.0,LC3B
3283,polycomb repressive complexes,0.0,polycomb repressive complexes
3241,CD26,0.0,CD26
3239,deubiquitinase,0.0,deubiquitinase
3238,Usp9X,0.0,Usp9X
3237,RAC1,0.0,RAC1
3195,JUN,0.0,JUN
3196,NFKBIA,0.0,NFKBIA
3197,SFTPA1,0.0,SFTPA1
3200,ITGAM,0.0,ITGAM
3204,Fatty acid transport protein 2,0.0,Fatty acid transport protein 2
3205,fatty acid transport protein 2,0.0,fatty acid transport protein 2
3206,FATP2,0.0,FATP2
3207,STAT5 transcription factor,0.0,STAT5 transcription factor
3210,ITD-R,0.0,ITD-R
3211,FLT3/,0.0,FLT3/
3213,HIF-1-stabilizing lncRNA,0.0,HIF-1-stabilizing lncRNA
3214,HIF-1-stabilizing long noncoding RNA,0.0,HIF-1-stabilizing long noncoding RNA
3215,HISLA,0.0,HISLA
3216,PHD2,0.0,PHD2
3221,CXCL-12,0.0,CXCL-12
3222,STAT-,0.0,STAT-
3223,STAT-3,0.0,STAT-3
3224,genes,0.0,genes
3227,Rab11-family interacting protein 2,0.0,Rab11-family interacting protein 2
3228,TLR4 sorting,0.0,TLR4 sorting
3229,Rab11 family interacting protein 2,0.0,Rab11 family interacting protein 2
3230,FIP2,0.0,FIP2
3231,actin-regulatory GTPases,0.0,actin-regulatory GTPases
3232,Rac1,0.0,Rac1
3233,Cdc42,0.0,Cdc42
3234,IRF3,0.0,IRF3
3112,NIPBL,0.0,NIPBL
3111,CHD8,0.0,CHD8
3110,CHD4,0.0,CHD4
3008,Dectin,0.0,Dectin
2988,B cell lymphoma 2,0.0,B cell lymphoma 2
2991,coagulation factor X,0.0,coagulation factor X
2992,FX,0.0,FX
2993,FXa,0.0,FXa
2994,protease-activated receptor 2,0.0,protease-activated receptor 2
2997,Hypoxia-Inducible Factor-2,0.0,Hypoxia-Inducible Factor-2
2999,HIF-2 gene,0.0,HIF-2 gene
3000,HIF-2mye/-,0.0,HIF-2mye/-
3001,transcription factor 3,0.0,transcription factor 3
3002,M IL-6,0.0,M IL-6
3003,IL-6 receptor,0.0,IL-6 receptor
3007,Dectin-1,0.0,Dectin-1
3009,"NOD-, LRR- and pyrin domain-containing protein 3",0.0,"NOD-, LRR- and pyrin domain-containing protein 3"
3031,Immune,0.0,Immune
3011,IL-32,0.0,IL-32
3012,interleukin 32,0.0,interleukin 32
3014,Nras G12D,0.0,Nras G12D
3015,Ezh2,0.0,Ezh2
3016,Ezh1,0.0,Ezh1
3020,Netrin-1,0.0,Netrin-1
3021,netrin-1,0.0,netrin-1
3022,Ntn1 fl/fl,0.0,Ntn1 fl/fl
3023,LysMCre +/-;,0.0,LysMCre +/-;
3024,Ntn1mac,0.0,Ntn1mac
3025,Prdm16,0.0,Prdm16
3026,UCP-1,0.0,UCP-1
3028,triggering receptors expressed on myeloid cells 2,0.0,triggering receptors expressed on myeloid cells 2
2986,RBPJ,0.0,RBPJ
2985,Notch transcriptional,0.0,Notch transcriptional
2984,LXR ligands,0.0,LXR ligands
2983,transforming growth factor-b (TGF-) family ligands,0.0,transforming growth factor-b (TGF-) family ligands
2949,DOK1,0.0,DOK1
2950,DOK1 mRNA,0.0,DOK1 mRNA
2951,DOK1 protein,0.0,DOK1 protein
2952,programmed-cell-death-ligand-1,0.0,programmed-cell-death-ligand-1
2953,DOK1 (i),0.0,DOK1 (i)
2954,peroxisome proliferator-activated receptor-gamma,0.0,peroxisome proliferator-activated receptor-gamma
2956,DOK1+,0.0,DOK1+
2958,IFN-2,0.0,IFN-2
2959,truncated WT1 antigen,0.0,truncated WT1 antigen
2961,Angiopoietin-2,0.0,Angiopoietin-2
2962,angiopoietin-2,0.0,angiopoietin-2
2963,Ang-2,0.0,Ang-2
2965,Interleukin-12,0.0,Interleukin-12
2966,interleukin-12,0.0,interleukin-12
2967,CD8 T,0.0,CD8 T
2969,MZF1-AS1,0.0,MZF1-AS1
2970,PARP1,0.0,PARP1
2972,proline synthetic genes,0.0,proline synthetic genes
2973,MZF1 antisense RNA 1,0.0,MZF1 antisense RNA 1
2974,MZF1-,0.0,MZF1-
2975,AS1,0.0,AS1
2976,transcription factor,0.0,transcription factor
2977,aldehyde dehydrogenase 18 family member A1,0.0,aldehyde dehydrogenase 18 family member A1
2978,pyrroline-5-carboxylate reductase 1,0.0,pyrroline-5-carboxylate reductase 1
2979,poly(ADP-ribose) polymerase 1,0.0,poly(ADP-ribose) polymerase 1
2980,E2F transcription factor 1,0.0,E2F transcription factor 1
2982,DLL4,0.0,DLL4
3029,stellakines,0.0,stellakines
3032,V-domain immunoglobulin suppressor of T-cell activation,0.0,V-domain immunoglobulin suppressor of T-cell activation
3109,CHD3,0.0,CHD3
3092,NCOR1,0.0,NCOR1
3079,SETD2,0.0,SETD2
3080,tsg SET domain-containing,0.0,tsg SET domain-containing
3081,2 H3K36 methyl transferase,0.0,2 H3K36 methyl transferase
3082,KIRC,0.0,KIRC
3083,MESO,0.0,MESO
3084,Chromatin histone,0.0,Chromatin histone
3085,tsg Lysine demethylase 5C,0.0,tsg Lysine demethylase 5C
3086,H3K4me2/3 demethylase,0.0,H3K4me2/3 demethylase
3087,ARID5B,0.0,ARID5B
3088,CREBBP,0.0,CREBBP
3089,EP300,0.0,EP300
3090,KANSL1,0.0,KANSL1
3091,MEN1,0.0,MEN1
3093,NSD1,0.0,NSD1
3036,Tlr4-/-,0.0,Tlr4-/-
3094,SIN3A,0.0,SIN3A
3095,ZMYM3,0.0,ZMYM3
3096,Lysine methyltransferase 2A,0.0,Lysine methyltransferase 2A
3097,H3K4 methyl transferase,0.0,H3K4 methyl transferase
3098,KMT2B tsg Lysine methyltransferase 2B,0.0,KMT2B tsg Lysine methyltransferase 2B
3099,UCEC,0.0,UCEC
3100,KMT2C tsg Lysine methyltransferase 2C,0.0,KMT2C tsg Lysine methyltransferase 2C
3101,KMT2D tsg Lysine methyltransferase 2D,0.0,KMT2D tsg Lysine methyltransferase 2D
3102,H3F3A,0.0,H3F3A
3103,oncogene H3 histone family member 3A,0.0,oncogene H3 histone family member 3A
3105,AJUBA,0.0,AJUBA
3106,ASXL2,0.0,ASXL2
3107,ATF7IP,0.0,ATF7IP
3078,PPP6C,0.0,PPP6C
3077,PRAD,0.0,PRAD
3076,PANCAN,0.0,PANCAN
3075,H3K27me2/3 demethylase,0.0,H3K27me2/3 demethylase
3037,Ret,0.0,Ret
3038,heat-shock protein 86,0.0,heat-shock protein 86
3039,HSP86,0.0,HSP86
3040,Tlr2-,0.0,Tlr2-
3041,Tlr7-/-,0.0,Tlr7-/-
3043,oxidized,0.0,oxidized
3045,IFN- mRNA,0.0,IFN- mRNA
3050,IRAK-1,0.0,IRAK-1
3052,TIR,0.0,TIR
3053,IL-1 receptor-associated kinase (IRAK)-1,0.0,IL-1 receptor-associated kinase (IRAK)-1
3055,Tollip protein,0.0,Tollip protein
3057,SIRT3 deacetylase,0.0,SIRT3 deacetylase
3058,SOD2,0.0,SOD2
3059,SOD2 deacetylase,0.0,SOD2 deacetylase
3060,SIRT3,0.0,SIRT3
3062,JARID1C,0.0,JARID1C
3063,KDM5C,0.0,KDM5C
3066,isocitrate dehydrogenases (IDH)1/2,0.0,isocitrate dehydrogenases (IDH)1/2
3067,O2-dependent dioxygenases,0.0,O2-dependent dioxygenases
3068,Jumonji,0.0,Jumonji
3069,DNA demethylases,0.0,DNA demethylases
3070,"JARID1A, 1B, 1D",0.0,"JARID1A, 1B, 1D"
3071,KDM5 subfamilies,0.0,KDM5 subfamilies
3072,KDM6 subfamilies,0.0,KDM6 subfamilies
3073,tsg,0.0,tsg
3074,Lysine demethylase 6A,0.0,Lysine demethylase 6A
2571,ectonucleotidase CD39,0.0,ectonucleotidase CD39
2568,CIV,0.0,CIV
1804,Flt3,0.0,Flt3
2073,d24,0.0,d24
2056,MLP,0.0,MLP
2058,PIP4K2A,0.0,PIP4K2A
2059,PPIns,0.0,PPIns
2062,interleukin-1 family members,0.0,interleukin-1 family members
2063,NK cell activating receptor,0.0,NK cell activating receptor
2064,Ly49H,0.0,Ly49H
2066,Variant Interleukin 2,0.0,Variant Interleukin 2
2067,vIL-2,0.0,vIL-2
2068,interleukin 2,0.0,interleukin 2
2069,human IL-,0.0,human IL-
2070,IL-2 receptor-binding structure,0.0,IL-2 receptor-binding structure
2071,IL-2 variant,0.0,IL-2 variant
2072,E2F,0.0,E2F
2074,vIL2,0.0,vIL2
2054,insulin receptor,0.0,insulin receptor
2076,CD3G,0.0,CD3G
2077,SAP,0.0,SAP
2078,PRF1,0.0,PRF1
2079,GZMM,0.0,GZMM
2080,GZMK,0.0,GZMK
2082,transcription factor ATF3,0.0,transcription factor ATF3
2084,Mac-1 platelet binding complex,0.0,Mac-1 platelet binding complex
2088,histone methyltransferase Mll1,0.0,histone methyltransferase Mll1
2090,OCT2,0.0,OCT2
2091,TLR8,0.0,TLR8
2093,Toll-like receptor 8,0.0,Toll-like receptor 8
2094,LDTF,0.0,LDTF
2095,OCT-binding motifs,0.0,OCT-binding motifs
2053,insulin receptors,0.0,insulin receptors
2013,Aurora kinase B,0.0,Aurora kinase B
2033,Trib1,0.0,Trib1
2015,NRAS mutant,0.0,NRAS mutant
2017,anti-programmed death-1,0.0,anti-programmed death-1
2018,Anti-PD-1,0.0,Anti-PD-1
2019,Laminin subunit beta-2,0.0,Laminin subunit beta-2
2020,Lamb2,0.0,Lamb2
2023,IL-1 beta,0.0,IL-1 beta
2024,recombinant alarmin HMGB1,0.0,recombinant alarmin HMGB1
2025,recombinant HMGB1,0.0,recombinant HMGB1
2027,PPM1D,0.0,PPM1D
2028,Wip1,0.0,Wip1
2029,tumor suppressor p53,0.0,tumor suppressor p53
2030,Ppm1d,0.0,Ppm1d
2032,acetyl-CoA carboxylase 1,0.0,acetyl-CoA carboxylase 1
2034,COP1,0.0,COP1
2051,ZEB1,0.0,ZEB1
2035,E3 ubiquitin,0.0,E3 ubiquitin
2036,C/EBPA,0.0,C/EBPA
2037,ACC1 mutant,0.0,ACC1 mutant
2038,ACC1 protein,0.0,ACC1 protein
2040,translation initiation factor eIF4a,0.0,translation initiation factor eIF4a
2041,heat shock factor 1,0.0,heat shock factor 1
2042,HSF1,0.0,HSF1
2043,Eukaryotic initiation factor 4A,0.0,Eukaryotic initiation factor 4A
2044,eIF4A,0.0,eIF4A
2045,eIF4F complex,0.0,eIF4F complex
2046,eIF4A1,0.0,eIF4A1
2048,tyrosine kinase domain,0.0,tyrosine kinase domain
2049,FLT3-mutated,0.0,FLT3-mutated
2096,POU2F2,0.0,POU2F2
2097,activator protein 1,0.0,activator protein 1
2163,ATG10rs3734114C allele,0.0,ATG10rs3734114C allele
2143,CTLA4+,0.0,CTLA4+
2144,NRP-1,0.0,NRP-1
2145,anti-CD25,0.0,anti-CD25
2146,anti-CD137,0.0,anti-CD137
2150,gasdermin D,0.0,gasdermin D
2152,Hematopoietic Cell Kinase,0.0,Hematopoietic Cell Kinase
2153,Src family members,0.0,Src family members
2154,non-receptor tyrosine kinase,0.0,non-receptor tyrosine kinase
2159,ATG10 Are,0.0,ATG10 Are
2160,ATG10 gene,0.0,ATG10 gene
2161,ATG10 SNPs,0.0,ATG10 SNPs
2162,ATG10rs1864182G allele,0.0,ATG10rs1864182G allele
2164,ATG10 genetic variants,0.0,ATG10 genetic variants
2099,CaV1,0.0,CaV1
2166,Heme Oxygenase-1,0.0,Heme Oxygenase-1
2167,Il10,0.0,Il10
2169,Il12b,0.0,Il12b
2171,Macrophage colony-stimulating factor,0.0,Macrophage colony-stimulating factor
2173,ras-related protein 1,0.0,ras-related protein 1
2174,Rap1,0.0,Rap1
2177,miR-21-5p,0.0,miR-21-5p
2180,CD206loCD64hi,0.0,CD206loCD64hi
2181,CD206hiCD64lo,0.0,CD206hiCD64lo
2184,Irf4,0.0,Irf4
2185,Interferon regulatory factor-4,0.0,Interferon regulatory factor-4
2186,irf8,0.0,irf8
2187,IRF8KO,0.0,IRF8KO
2142,Eomes,0.0,Eomes
2141,pAKT,0.0,pAKT
2139,BATF3,0.0,BATF3
2138,DEREG,0.0,DEREG
2101,microRNA (miR)-210,0.0,microRNA (miR)-210
2102,MiR-210,0.0,MiR-210
2103,ISCU,0.0,ISCU
2104,monocyte/macrophage-derived miR-210,0.0,monocyte/macrophage-derived miR-210
2106,Interferons,0.0,Interferons
2107,Type I interferons,0.0,Type I interferons
2108,TLR 7-9,0.0,TLR 7-9
2109,IRF9,0.0,IRF9
2110,daratumumab,0.0,daratumumab
2111,Type I IFN,0.0,Type I IFN
2113,programmed death ligand 1,0.0,programmed death ligand 1
2115,programmed cell death receptor 1,0.0,programmed cell death receptor 1
2119,NF-B1,0.0,NF-B1
2120,C3aR,0.0,C3aR
2121,HO-1+,0.0,HO-1+
2125,Smad4,0.0,Smad4
2126,CC chemokine receptor type 2,0.0,CC chemokine receptor type 2
2127,Cd36,0.0,Cd36
2128,Bmp5,0.0,Bmp5
2129,Bmp6,0.0,Bmp6
2130,Etv5,0.0,Etv5
2131,Prex2,0.0,Prex2
2132,Ptprb,0.0,Ptprb
2133,Egfl6,0.0,Egfl6
2134,Itga8,0.0,Itga8
2135,Cxcl12,0.0,Cxcl12
2136,Adamts5,0.0,Adamts5
2014,AURKB,0.0,AURKB
2011,interferon response factor,0.0,interferon response factor
2567,NADH dehydrogenase,0.0,NADH dehydrogenase
1881,HIF1A,0.0,HIF1A
1861,p90RSK,0.0,p90RSK
1863,monocarboxylate symporters,0.0,monocarboxylate symporters
1864,HK1,0.0,HK1
1866,lactate/proton symporter,0.0,lactate/proton symporter
1868,NHE1,0.0,NHE1
1871,PLOD3,0.0,PLOD3
1874,Fibroblast activation protein,0.0,Fibroblast activation protein
1875,FAP,0.0,FAP
1876,FAP+,0.0,FAP+
1877,fibroblast activation protein,0.0,fibroblast activation protein
1879,Toll-like receptor ligands,0.0,Toll-like receptor ligands
1884,tumor necrosis factor-,0.0,tumor necrosis factor-
1859,poly (ADP-ribose) polymerase,0.0,poly (ADP-ribose) polymerase
1889,Fibronectin,0.0,Fibronectin
1890,ILT3,0.0,ILT3
1891,Immunoglobulin-like transcript 3,0.0,Immunoglobulin-like transcript 3
1892,LILRB4,0.0,LILRB4
1893,fibronectin,0.0,fibronectin
1894,ILT3-specific antibody,0.0,ILT3-specific antibody
1895,anti-ILT3,0.0,anti-ILT3
1897,DAM,0.0,DAM
1899,LPSlow,0.0,LPSlow
1903,lymphocyte-associated antigen-4,0.0,lymphocyte-associated antigen-4
1906,intercellular adhesion molecule,0.0,intercellular adhesion molecule
1907,anti-PD-1 antibodies,0.0,anti-PD-1 antibodies
1860,SASP,0.0,SASP
1852,intercellular cell adhesion molecule 1,0.0,intercellular cell adhesion molecule 1
2010,AP-1-targeted loci,0.0,AP-1-targeted loci
1805,PD-L1/L2,0.0,PD-L1/L2
1806,CD155,0.0,CD155
1807,CD80/86,0.0,CD80/86
1808,Jun,0.0,Jun
1809,TIGIT receptors,0.0,TIGIT receptors
1812,GNRa,0.0,GNRa
1813,CSP12,0.0,CSP12
1814,tyrosine kinases,0.0,tyrosine kinases
1817,transforming growth factor-beta,0.0,transforming growth factor-beta
1819,Interleukin 12,0.0,Interleukin 12
1820,"indoleamine 2,3 dioxygenase",0.0,"indoleamine 2,3 dioxygenase"
1822,forkhead box protein P3,0.0,forkhead box protein P3
1826,BCL2 family members,0.0,BCL2 family members
1850,TNF-),0.0,TNF-)
1828,prostate-specific phosphatase and tensin homolog,0.0,prostate-specific phosphatase and tensin homolog
1830,myeloid 6-phosphofructo-2-kinase,0.0,myeloid 6-phosphofructo-2-kinase
1831,"fructose-2,6-bisphosphata 3",0.0,"fructose-2,6-bisphosphata 3"
1833,interleukin 1 beta,0.0,interleukin 1 beta
1838,IL27,0.0,IL27
1840,DPP-4,0.0,DPP-4
1841,dipeptidyl peptidase-4,0.0,dipeptidyl peptidase-4
1842,DPP-4i,0.0,DPP-4i
1844,MPO,0.0,MPO
1846,CD8-,0.0,CD8-
1847,4T1,0.0,4T1
1848,interleukin (IL)-6,0.0,interleukin (IL)-6
1849,tumor necrosis factor alpha,0.0,tumor necrosis factor alpha
1909,c-jun N-terminal kinase,0.0,c-jun N-terminal kinase
1912,jumonji domain containing-3,0.0,jumonji domain containing-3
1914,histone 3 Lys27 (H3K27) demethylase,0.0,histone 3 Lys27 (H3K27) demethylase
1990,RGS5+,0.0,RGS5+
1968,cre,0.0,cre
1969,interleukin,0.0,interleukin
1972,bromodomain and extraterminal domain (BET) proteins,0.0,bromodomain and extraterminal domain (BET) proteins
1973,cyclic AMP response binding protein-binding protein,0.0,cyclic AMP response binding protein-binding protein
1974,E1A-,0.0,E1A-
1976,cardiac GPR55,0.0,cardiac GPR55
1977,cannabinoid receptors,0.0,cannabinoid receptors
1978,cannabinoid-sensitive receptor GPR55,0.0,cannabinoid-sensitive receptor GPR55
